binding_energy_eV,raw_intensity,background,component:imide_carbonyl_O,component:acid_carbonyl_O,component:acid_hydroxyl_OH,total_fit,residual
530.2000537109375,43407.657051229406,22733.505797095684,19850.93190040692,784.3690436774223,462.11720732376585,43830.92394850379,-423.266897274385
530.3000537109374,49190.508813995024,22733.505797095684,24796.89232335297,877.2957429909396,495.2018914589968,48902.89575489859,287.61305909643124
530.4000537109374,55294.1228381373,22733.505797095684,30477.40883331286,994.5537243634567,531.9281887432326,54737.396543515235,556.7262946220653
530.5000537109374,62018.33822972739,22760.030648019005,36727.24374479767,1146.6517193831266,572.875969013603,61206.802081213405,811.5361485139874
530.6000537109375,70344.68999206419,22843.537034477966,43257.944398000815,1348.4643360300583,618.7809152562139,68068.72668376505,2275.963308299135
530.7000537109375,77121.51097907321,23228.890029401828,49636.415631014606,1620.1685681830145,670.6143714061882,75156.08860000563,1965.422379067575
530.8000537109374,81849.86184924259,23613.000345348548,55276.735187104576,1987.7669169679918,729.7171953045652,81607.21964472567,242.64220451691654
530.9000537109374,85797.65513402318,23714.600275936085,59483.360929956194,2482.782905227681,798.0195520670137,86478.76366318698,-681.108529163801
531.0000537109374,88020.3203832304,23714.600275936085,61597.36673176427,3140.6847785636646,878.3891994919466,89331.04098575596,-1310.7206025255582
531.1000537109375,88480.48927456983,23714.600275936085,61233.2175256591,3997.6872730277523,975.157515466721,89920.66259008966,-1440.1733155198308
531.2000537109375,87023.80374019707,23714.600275936085,58460.15890230988,5085.825641744781,1094.867727218385,88355.45254720913,-1331.6488070120686
531.3000537109374,84933.35620434307,23714.600275936085,53767.38083946294,6426.55292241287,1247.2629717024345,85155.79700951432,-222.44080517125258
531.4000537109374,82177.37005569425,23714.600275936085,47846.24153168832,8023.450120308591,1446.4717526356005,81030.7636805686,1146.6063751256443
531.5000537109374,78010.0716781385,23821.76872855756,41370.4108375909,9854.747302897904,1712.2484072920265,76759.17527633838,1250.8964018001134
531.6000537109375,74227.87207527917,23968.170214661906,34882.932131547255,11866.051746373134,2070.991945288576,72788.14603787087,1439.726037408298
531.7000537109375,70494.48706676484,24192.063879996997,28773.361795335608,13963.15156543381,2556.1238201908063,69484.70106095722,1009.7860058076185
531.8000537109374,67170.12073718857,24391.773543620875,23292.34845683998,16005.18759315956,3207.3031207667473,66896.61271438716,273.50802280141215
531.9000537109374,64879.69100059901,24500.31683305084,18573.803955013056,17802.36492328809,4067.961714603681,64944.447425955674,-64.75642535666702
532.0000537109374,62396.596438457775,24564.6127460416,14657.306264580364,19130.789659894697,5180.810317911697,63533.51898842836,-1136.9225499705863
532.1000537109375,60984.21524971856,24564.6127460416,11510.993469404377,19780.813198761614,6581.311739902601,62437.731154110195,-1453.5159043916356
532.2000537109375,61178.38594122411,24564.6127460416,9054.882556617726,19633.453965555775,8289.562142069513,61542.51141028461,-364.12546906050557
532.3000537109374,59783.53489687333,24564.6127460416,7182.926582342634,18716.713029979277,10301.372381404904,60765.62473976842,-982.0898428950895
532.4000537109374,60239.8059061148,24564.6127460416,5781.622863503189,17191.503309122134,12579.33268354437,60117.07160221129,122.73430390351132
532.5000537109374,61431.557832630606,24564.6127460416,4743.635221071965,15280.620392197001,15044.135036802936,59633.003396113505,1798.5544365171008
532.6000537109375,60098.4278435518,24787.9408080478,3976.030229137889,13199.133273623773,17565.91714536235,59529.02145617182,569.4063873799823
532.7000537109375,61645.98662445502,24831.193569811,3403.7545089911073,11119.49473609028,19956.820532099657,59311.26334699204,2334.723277462981
532.8000537109374,60639.3338128923,25259.603790035486,2969.5897503659853,9164.942643709284,21972.477582723175,59366.61376683393,1272.72004605837
532.9000537109374,56826.82634211486,25570.18310443825,2631.9741167741195,7414.384878196033,23340.625438182367,58957.16753759077,-2130.341195475914
533.0000537109374,56323.917837069355,25570.18310443825,2361.8939702361495,5909.532398195246,23832.74187332274,57674.35134619239,-1350.4335091230314
533.1000537109375,55124.4493643525,25570.18310443825,2139.7004790909987,4662.09057365575,23356.55254003787,55728.526697222864,-604.0773328703654
533.2000537109375,52454.95114243208,25570.18310443825,1952.338751967886,3661.1164989800554,22001.43339762564,53185.07175301183,-730.1206105797464
533.3000537109374,49403.676576517224,25570.18310443825,1791.1817102573705,2880.5004264904123,19994.365414993845,50236.230656179876,-832.5540796626519
533.4000537109374,47793.46242070628,25570.18310443825,1650.4684085230376,2286.015948127948,17607.589815400323,47114.25727648956,679.2051442167212
533.5000537109374,44840.90459949508,25618.315623934228,1526.2487169618232,1841.2391454549968,15086.283572565972,44072.08705891702,768.8175405780567
533.6000537109375,42066.65957968083,25671.35531415475,1415.7065122149588,1511.8557303988239,12619.307425931778,41218.22498270031,848.4345969805217
533.7000537109375,39386.51614933851,25743.423236670842,1316.7427703631104,1268.2417463749011,10337.441187415741,38665.848940824595,720.6672085139144
533.8000537109374,37962.90777050844,25809.01798339016,1227.7254792533247,1086.529185846573,8320.767106454201,36444.03975494426,1518.868015564185
533.9000537109374,35428.77130331117,26054.71325668385,1147.3409829677657,948.5578166589943,6607.324826243668,34757.93688255428,670.8344207568953
534.0000537109374,33306.13848908441,26192.00212304913,1074.5045142391937,841.1583153903669,5201.786379983598,33309.451332662284,-3.312843577870808
534.1000537109375,32662.600671470376,26241.339307762657,1008.3043854926236,755.1495210789715,4084.387462458605,32089.180676792857,573.4199946775188
534.2000537109375,31640.180334502795,26431.337232831633,947.9652103127777,684.3195208877082,3219.852063392227,31283.474027424345,356.70630707844975
534.3000537109374,30775.84803392278,26624.491810125273,892.8220960075996,624.5429840280905,2565.5317237176864,30707.38861387865,68.45942004412791
534.4000537109374,29661.878845916228,26802.410665753272,842.30146232503,573.0934996894696,2077.96378912113,30295.769416888903,-633.890570972675
534.5000537109374,29394.070021843574,26877.312277862682,795.906139281678,528.1491372979531,1717.4004849350706,29918.768039377384,-524.6980175338103
534.6000537109375,28507.615627193936,26986.355522953418,753.2034352774344,488.4590531858743,1450.3055700315736,29678.3235814483,-1170.7079542543652
534.7000537109375,28124.42230605856,26986.355522953418,713.8153989162362,453.13004621028057,1250.1632066988116,29403.464174778746,-1279.0418687201854
534.8000537109374,28352.204556674125,26986.355522953418,677.4107750294394,421.49524470666415,1097.1151713824615,29182.376714071983,-830.1721573978575
534.9000537109374,28351.019365949818,27034.804059137005,643.6983071190101,393.0353904306044,976.9489144158289,29048.486671102448,-697.4673051526297
535.0000537109374,28371.619303492156,27103.375496537108,612.4211285689906,367.3320461363771,879.8581181131436,28962.98678935562,-591.3674858634622
535.1000537109375,27255.203709503934,27187.8519406944,583.3520437287464,344.0394076474068,799.254814235655,28914.49820630621,-1659.2944968022748
535.2000537109375,28267.039327808703,27187.8519406944,556.2895414920177,322.8666893189891,730.7774510948626,28797.78562260027,-530.7462947915665
535.3000537109374,28380.33140871183,27271.420826670346,531.0544150354709,303.5664891191152,671.5386823833761,28777.580413208307,-397.2490044964761
535.4000537109374,27906.309892334775,27375.792506069094,507.4868853934212,285.926605361596,619.5959511969644,28788.801948021075,-882.4920556862999
535.5000537109374,28654.23914293402,27383.881870469682,485.4441454855663,269.76394275868614,573.6006445608181,28712.690603274754,-58.45146034073332
535.6000537109375,27844.435124079024,27535.397068657407,464.7982563198444,254.9197714287088,532.5765282564557,28787.691624662417,-943.2565005833931
535.7000537109375,27603.36504362953,27535.397068657407,445.4343392285182,241.2559274788913,495.78474973341105,28717.872085098228,-1114.5070414686998
535.8000537109374,28598.151798916933,27535.397068657407,427.2490177944301,228.6517103868301,462.64329151525254,28653.94108835392,-55.78928943698702
535.9000537109374,28281.85628697766,27662.2124014348,410.1490710726603,217.00131924343756,432.6790120199773,28722.041803770877,-440.18551679321536
536.0000537109374,28173.957863305703,27715.73872002659,394.05026618570975,206.21171759453895,405.49849573549767,28721.499199542337,-547.5413362366344
536.1000537109375,28182.87304907292,27739.74920868494,378.87634366028607,196.20084503669196,380.76955113181265,28695.595948513732,-512.7228994408106
536.2000537109375,28968.569986000435,27758.016431379398,364.5581332148258,186.89611231247275,358.2087509569232,28667.67942786362,300.89055813681625
536.3000537109374,28578.85238660373,27920.67990644904,351.0327812796664,178.23312981980266,337.57250236617557,28787.518319914685,-208.66593331095646
536.4000537109374,28663.219877053725,27992.18657641781,338.2430744835073,170.15462931204516,318.6502955101476,28819.234575723513,-156.01469866978732
536.5000537109374,29295.108660318954,28069.142028974464,326.1368457864038,162.6095462023366,301.2593951323026,28859.14781609551,435.96084422344575
536.6000537109375,29033.803906998295,28256.847318377502,314.6664519729835,155.55223591166066,285.24055741614615,29012.306563678292,21.497343320002983
536.7000537109375,28432.710113990863,28376.168282273196,303.7883129165084,148.9418025087291,270.4545174519253,29099.35291515036,-666.642801159498
536.8000537109374,28686.63549858307,28376.168282273196,293.46250444321527,142.74152175286085,256.77907876742864,29069.1513872367,-382.5158886536301
536.9000537109374,28193.77765148883,28406.644155033733,283.6523978170421,136.91834377140134,244.10668471820972,29071.321581340388,-877.5439298515594
537.0000537109374,28311.551813678278,28406.644155033733,274.32433986687687,131.44246313462284,232.34238119919328,29044.753339234427,-733.2015255561491
537.1000537109375,29050.657513482365,28406.644155033733,265.4473686232886,126.28694615238926,221.40210007511715,29019.78056988453,30.876943597835634
537.2000537109375,28735.70773065293,28487.53864525599,256.9929600471638,121.42740690250892,211.2112071352971,29077.170219340962,-341.46248868803013
537.3000537109374,28600.442801536155,28494.17821251423,248.9348020389343,116.84172488339291,201.7032693015491,29061.658008738108,-461.2152072019526
537.4000537109374,28947.01608494406,28494.17821251423,241.24859243282177,112.50979832223028,192.8190043367374,29040.75560760602,-93.7395226619592
537.5000537109374,29062.359252205133,28524.926343821553,233.9118581203338,108.41332811064251,184.50538305116137,29051.75691310369,10.60233910144234
537.6000537109375,28662.848893081,28567.127729411543,226.90379282256237,104.53562811929515,176.7148594021253,29075.282009755527,-412.4331166745251
537.7000537109375,27579.1117332798,28567.127729411543,220.20511135288726,100.86145829147578,169.40470822762163,29057.599007283527,-1478.487274003728
537.8000537109374,28745.942629064506,28567.127729411543,213.79791848766465,97.37687745634918,162.53645386933906,29040.838979224896,-294.8963501603903
537.9000537109374,28395.4418997607,28567.127729411543,207.66559080008125,94.06911325507178,156.07537579486024,29024.937809261555,-629.4959095008562
538.0000537109374,28294.01153728021,28567.127729411543,201.79267001732777,90.9264469526838,149.99007965677333,29009.836926038326,-715.8253887581159
538.1000537109375,27877.147959493766,28567.127729411543,196.16476663794805,87.93811122803218,144.25212413126627,28995.48273140879,-1118.3347719150224
538.2000537109375,27919.081137035642,28567.127729411543,190.76847269967107,85.09419930369255,138.83569544388038,28981.826096858786,-1062.7449598231433
538.3000537109374,27853.737297308704,28567.127729411543,185.59128272076032,82.38558400585148,133.7173227797364,28968.82191891789,-1115.084621609185
538.4000537109374,28126.664910341977,28567.127729411543,180.62152195340968,79.80384553758941,128.87562884224533,28956.428725744787,-829.76381540281
538.5000537109374,28579.376069459693,28567.127729411543,175.84828118838,77.34120691359425,124.29111070947569,28944.608328222992,-365.2322587632989
538.6000537109375,27765.36079705504,28567.127729411543,171.26135743757482,74.99047614449142,119.94594687381638,28933.325509867424,-1167.9647128123834
538.7000537109375,27044.71286780824,28567.127729411543,166.85119989810826,72.74499437894691,115.8238269658354,28922.547750654434,-1877.834882846193
538.8000537109374,27653.270780149418,28567.127729411543,162.60886066839097,70.59858931430124,111.9098011781699,28912.244980572406,-1258.9742004229884
538.9000537109374,28254.045649455424,28567.127729411543,158.52594974560256,68.54553327463432,108.19014683785797,28902.389359269637,-648.3437098142131
539.0000537109374,27026.654946791015,28567.127729411543,154.5945938856875,66.58050543103609,104.65224993991517,28892.955078668183,-1866.3001318771676
539.1000537109375,27438.721513820783,28567.127729411543,150.8073989523019,64.69855770415238,101.28449976246647,28883.918185830462,-1445.1966720096789
539.2000537109375,27149.96844974984,28567.127729411543,147.15741542136507,62.89508394564969,98.07619494441342,28875.25642372297,-1725.2879739731325
539.3000537109374,27409.533622487023,28567.127729411543,143.63810674311898,61.16579204409605,95.01745962768567,28866.949087826444,-1457.4154653394216
539.4000537109374,26999.141987493877,28567.127729411543,140.2433202948476,59.506678643183385,92.09916845435738,28858.97689680393,-1859.834909310055
539.5000537109374,26922.805545153296,28567.127729411543,136.9672606851391,57.91400619712561,89.31287936955887,28851.321875663365,-1928.5163305100687
539.6000537109375,27231.390323581563,28567.127729411543,133.8044651949449,56.38428212010496,86.65077331831603,28843.96725004491,-1612.5769264633454
539.7000537109375,26651.920001753355,28567.127729411543,130.74978116258583,54.9142398147166,84.10560004228006,28836.897350431125,-2184.9773486777704
539.8000537109374,27438.74397541038,28567.127729411543,127.79834513911419,53.500821388797775,81.67062928335444,28830.09752522281,-1391.3535498124293
539.9000537109374,27010.142174433455,28567.127729411543,124.9455636576559,52.14116189145937,79.33960678828834,28823.554061748946,-1813.4118873154912
540.0000537109374,26847.487627753657,28567.127729411543,122.18709547576314,50.832574917959406,77.10671458346755,28817.254114388732,-1969.7664866350751
540.1000537109375,27426.406230507346,28567.127729411543,119.5188351633794,49.572539449507154,74.96653505397231,28811.1856390784,-1384.7794085710557
540.2000537109375,26775.14837971864,28567.127729411543,116.93689792136608,48.358687808664286,72.91401841732115,28805.337333558895,-2030.1889538402538
540.3000537109374,26395.001753811553,28567.127729411543,114.43760552641304,47.18879462377225,70.94445323108907,28799.69858279282,-2404.696828981265
540.4000537109374,26296.726909838064,28567.127729411543,112.01747330795871,46.06076670713004,69.05343961605547,28794.259409042686,-2497.5324992046226
540.5000537109374,26374.542775032183,28567.127729411543,109.67319807158883,44.972633761654045,67.23686491357473,28789.010426158362,-2414.4676511261787
540.6000537109375,27201.80082764332,28567.127729411543,107.40164689117132,43.922539839539695,65.49088152807705,28783.94279767033,-1582.141970027009
540.7000537109375,26339.435586505057,28567.127729411543,105.19984669917592,42.908735484323536,63.811886733919515,28779.04819832896,-2439.6126118239044
540.8000537109374,26171.37012434698,28567.127729411543,103.06497461094753,41.92957049466887,62.196504250494016,28774.318778767654,-2602.948654420674
540.9000537109374,25846.69271870277,28567.127729411543,100.99434892445277,40.98348725437951,60.641567411199446,28769.747133001576,-2923.0544142988074
541.0000537109374,26688.11003898678,28567.127729411543,98.98542074224706,40.06901457866855,59.144103770991144,28765.32626850345,-2077.216229516671
541.1000537109375,26947.30944287483,28567.127729411543,97.0357661670028,39.184762031572305,57.701321013941204,28761.049578624057,-1813.7401357492272
541.2000537109375,26798.206552363477,28567.127729411543,95.14307902624896,38.329414673813346,56.31059403710547,28756.91081714871,-1958.7042647852322
541.3000537109374,26492.272999625424,28567.127729411543,93.30516408574573,37.50172820430315,54.969453100021184,28752.904074801612,-2260.6310751761885
541.4000537109374,26478.95735265085,28567.127729411543,91.51993071438113,36.70052446197283,53.67557294071555,28749.023757528612,-2270.0664048777617
541.5000537109374,26250.808300037224,28567.127729411543,89.78538696665254,35.92468725777181,52.42676276936665,28745.264566405334,-2494.45626636811
541.6000537109375,26824.792546887067,28567.127729411543,88.09963405156819,35.17315850944955,51.220957059777994,28741.62147903234,-1916.8289321452721
541.7000537109375,26254.483645542794,28567.127729411543,86.46086115945977,34.44493465429096,50.0562070669399,28738.089732292232,-2483.606086749438
541.8000537109374,26696.50297016457,28567.127729411543,84.86734062050093,33.739063317223085,48.93067300608459,28734.66480635535,-2038.1618361907822
541.9000537109374,26762.454858506077,28567.127729411543,83.31742337086398,33.054640213751355,47.84261683502496,28731.342409831184,-1968.8875513251078
542.0000537109374,26504.98343448816,28567.127729411543,81.80953470442611,32.390806269036695,46.7903955872808,28728.118465972286,-2223.1350314841256
542.1000537109375,26104.182180839543,28567.127729411543,80.34217028964352,31.746744936053155,45.77245520853023,28724.98909984577,-2620.806919006227
542.2000537109375,26504.85742611766,28567.127729411543,78.91389243289028,31.12167969728907,44.787324853509254,28721.95062639523,-2217.09320027757
542.3000537109374,27029.426816825777,28567.127729411543,77.52332657099576,30.514871735790155,43.833611604518744,28718.999539322846,-1689.5727224970688
542.4000537109374,26639.777804599056,28567.127729411543,76.1691579770625,29.925617762565178,42.909995576340414,28716.13250072751,-2076.3546961284555
542.5000537109374,27301.544959186565,28567.127729411543,74.85012866490777,29.353247988495713,42.01522537565059,28713.346331440596,-1411.8013722540309
542.6000537109375,27148.327076261296,28567.127729411543,73.5650344785434,28.797124229869606,41.14811388591529,28710.63800200587,-1562.3109257445758
542.7000537109375,26918.707776233834,28567.127729411543,72.31272235419377,28.256638137591803,40.30753435142573,28708.004624254754,-1789.2968480209202
542.8000537109374,27519.81124224908,28567.127729411543,71.09208774326538,27.731209540938185,39.49241673648457,28705.443443432232,-1185.6322011831508
542.9000537109374,27471.46452190142,28567.127729411543,69.90207218554828,27.22028489746919,38.7017443378938,28702.951830832455,-1231.487308931035
543.0000537109374,26885.710680810906,28567.127729411543,68.741661022752,26.723335841414684,37.93455063084206,28700.527276906552,-1814.8165960956467
543.1000537109375,26852.815218548407,28567.127729411543,67.60988124316042,26.23985782344195,37.1899163299995,28698.167384808145,-1845.3521662597377
543.2000537109375,27241.608935399512,28567.127729411543,66.50579944890876,25.76936883530635,36.466966649234934,28695.869864344993,-1454.2609289454813
543.3000537109374,26738.190712617943,28567.127729411543,65.42851993797497,25.311408213388116,35.764868744776095,28693.632526307683,-1955.4418136897402
543.4000537109374,26768.210972146964,28567.127729411543,64.37718289354696,24.86553551559117,35.08282932792507,28691.453277148605,-1923.2423050016405
543.5000537109374,27422.193154621244,28567.127729411543,63.35096267397309,24.431329466520395,34.420092434626376,28689.330113986663,-1267.13695936542
543.6000537109375,26947.331947111554,28567.127729411543,62.34906619694351,24.008386966229438,33.775937340218356,28687.261119914932,-1739.9291728033786
543.7000537109375,27338.33894572266,28567.127729411543,61.37073141203577,23.596322158209492,33.149676608691,28685.244459590478,-1346.9055138678195
543.8000537109374,27427.959511665325,28567.127729411543,60.415225856144,23.194765552608605,32.540654266632565,28683.278375086928,-1255.3188634216021
543.9000537109374,28097.429452064713,28567.127729411543,59.48184528669021,22.803363200973983,31.948244092846263,28681.36118199205,-583.9317299273389
544.0000537109374,27835.04583054839,28567.127729411543,58.569912387886795,22.421775919095552,31.37184801535732,28679.491265733883,-844.4454351854911
544.1000537109375,27350.51387034701,28567.127729411543,57.678775545605546,22.049678554767624,30.810894608168443,28677.667078120085,-1327.1532077730735
544.2000537109375,28593.909613658336,28567.127729411543,56.807807686744205,21.68675929753491,30.264837680749736,28675.887134076573,-81.97752041823696
544.3000537109374,28565.307315626982,28567.127729411543,55.95640517923729,21.33271902769444,29.733154953785707,28674.15000857226,-108.84269294527621
544.4000537109374,27652.158015513636,28567.127729411543,55.12398678911461,20.98727070202288,29.215346815206683,28672.454333717887,-1020.2963182042513
544.5000537109374,28616.858758639708,28567.127729411543,54.30999269126727,20.650138773888113,28.710935151003877,28670.798796027702,-53.94003738799438
544.6000537109375,28451.000011670916,28567.127729411543,53.51388353076774,20.321058645557365,28.219462245727648,28669.182133833594,-218.18212216267784
544.7000537109375,28170.216138751366,28567.127729411543,52.73513953182807,19.99977615068215,27.740489747975708,28667.60313484203,-497.38699609066316
544.8000537109374,28605.247129481562,28567.127729411543,51.97325965165085,19.686047065074433,27.273597696519104,28666.060633824785,-60.81350434322303
544.9000537109374,28827.568482362527,28567.127729411543,51.22776077660407,19.379636644019964,26.818383603039205,28664.553510435206,163.0149719273213
545.0000537109374,28696.816946399726,28593.749746144134,50.498176958331385,19.08031918450263,26.37446158775658,28689.702703874726,7.114242525000009
