binding_energy_eV,raw_intensity,background,component:aromatic_C-C_C=C,component:C-N_C-Cl,component:imide_N-C=O,component:acid_O-C=O,total_fit,residual
277.9000537109375,9305.820766966579,10622.64839573333,537.4051556141353,127.50250197168977,47.769947319756405,22.662367873300937,11357.988368512211,-2052.1676015456324
278.00005371093744,9213.288183389775,10677.538091980652,554.0376794574754,130.9937633518686,48.73180795072974,23.04859462274872,11434.349937363475,-2221.0617539736995
278.10005371093735,8669.588694776216,10732.427788227973,571.451595949164,134.6300343114749,49.72296828646514,23.444754784523543,11511.677141559601,-2842.0884467833857
278.2000537109375,9029.518246040549,10787.31748447542,589.6964381461337,138.41943635487064,50.744628588295164,23.851191060657836,11590.029178625377,-2560.510932584828
278.3000537109374,9212.724963118995,10842.207180722742,608.8257110965457,142.37066602317552,51.79805111015813,24.268261021420493,11669.469869974042,-2456.744906855047
278.4000537109375,9352.811958489985,10897.096876970189,628.8972786238957,146.49304430973834,52.88456397425925,24.696337884049438,11750.068101762132,-2397.256143272147
278.50005371093744,8547.217442728233,10951.98657321751,649.9737945749109,150.7965710863401,54.00556533184301,25.13581133933739,11831.89831554994,-3284.6808728217075
278.60005371093735,8534.85141190704,11006.876269464832,672.1231844432438,155.29198512774522,55.16252783333517,25.587088429481692,11915.041055298638,-3380.189643391597
278.7000537109375,8614.316571158386,11061.765965712279,695.4191841727667,159.9908304000553,56.35700343430843,26.05059448082744,11999.583578200236,-3385.26700704185
278.8000537109374,8646.403532047332,11116.6556619596,719.9419439919827,164.90552936870563,57.590628566388794,26.526774095460524,12085.620537982137,-3439.2170059348045
278.9000537109375,8733.689893665236,11171.545358207048,745.7787063582578,170.0494641857571,58.865129705086396,27.01609220593067,12173.25475066208,-3439.5648569968434
279.00005371093744,9207.755894791324,11226.435054454369,773.0245685310855,175.43706673552876,60.182329369612305,27.519035197696834,12262.598054288292,-3054.8421594969677
279.10005371093735,9125.487104772134,11281.32475070169,801.783341996724,181.0839186567884,61.54415259342656,28.03611210432926,12353.772276052958,-3228.285171280824
279.2000537109375,8643.52902138082,11336.214446949136,832.1685229722582,187.0068626196895,62.952633908034706,28.567855880860577,12446.910322329979,-3803.3813009491587
279.3000537109374,8515.412142849535,11391.104143196459,864.3043905989742,193.22412632255933,64.4099248870232,29.114824761173022,12542.157409766189,-4026.745266916654
279.4000537109375,9054.273435230138,11445.993839443905,898.3272522624301,199.75546089081988,65.91830230221048,29.677603705811315,12639.672458605177,-3585.399023375039
279.50005371093744,9070.537763833232,11500.883535691228,934.386858842078,206.6222956131365,67.48017694912198,30.256805947114795,12739.629673042678,-3669.0919092094464
279.60005371093735,8771.882346623002,11555.773231938549,972.6480167211336,213.84791124687382,69.09810320526785,30.853074639230442,12842.220337751054,-4070.3379911280517
279.7000537109375,9081.112181818984,11610.662928185995,1013.2924282049421,221.45763447134354,70.77478939133432,31.46708462115816,12947.654864874774,-3866.54268305579
279.8000537109374,8851.414423398894,11665.552624433316,1056.5207977937614,229.47905647575567,72.5131090131524,32.099544301745546,13056.165132017732,-4204.750708618838
279.9000537109375,9396.489004440187,11720.442320680762,1102.5552487434302,237.9422791493662,74.31611297088624,32.75119767634612,13168.007159220791,-3771.518154780604
280.00005371093744,8916.659384710149,11775.332016928085,1151.6421027955066,246.88019290814313,76.18704283137384,33.42282648567787,13283.464181948786,-4366.804797238638
280.10005371093735,9336.775338128866,11830.221713175408,1204.0550862210293,256.3287908652079,78.12934527059957,34.115252528458036,13402.850188060702,-4066.074849931836
280.2000537109375,9076.181465944668,11885.111409422854,1260.099037808719,266.32752484911424,80.14668780526253,34.82934014036974,13526.51400002632,-4450.332534081652
280.3000537109374,8738.092472488848,11940.001105670175,1320.1142097028285,276.9197097245966,82.24297594630777,35.56599885313236,13654.84399989704,-4916.7515274081925
280.4000537109375,9015.191702554408,11994.890801917623,1384.4812707432745,288.15298360486815,84.42237192285174,36.32618624873946,13788.273614437358,-4773.0819118829495
280.50005371093744,8992.092978992981,12049.780498164944,1453.6271450893257,300.07983290232477,86.68931514236158,37.110911025291706,13927.287702324247,-4935.194723331266
280.60005371093735,8801.743634575236,12104.670194412265,1528.0318476705154,312.7581927980535,89.04854457314566,37.92123629251679,14072.430015746497,-5270.686381171261
280.7000537109375,9106.817833032155,12159.559890659712,1608.2365141579548,326.25213567637684,91.5051232575743,38.75828311671644,14224.311946868334,-5117.494113836179
280.8000537109374,8924.271337403186,12214.449586907034,1694.8528695229008,340.632662450056,94.06446519033021,39.62323433686731,14383.622818407188,-5459.3514810040015
280.9000537109375,9212.42186731566,12269.33928315448,1788.574440750563,355.9786145876321,96.73236482528068,40.5173386757452,14551.142041993702,-5338.720174678043
281.00005371093744,9341.812114138866,12324.228979401802,1890.1899053282993,372.37772816635504,99.51502950774112,41.44191517224713,14727.753557576445,-5385.941443437579
281.10005371093735,9408.823741459018,12379.118675649122,2000.5990968489261,389.9278555682549,102.4191151673492,42.398357963830705,14914.463101197483,-5505.639359738465
281.2000537109375,9782.220554371015,12434.00837189657,2120.832401790208,408.73838569889625,105.45176565007503,43.38814145081614,15112.419066486567,-5330.198512115552
281.3000537109374,9447.260134315276,12488.898068143892,2252.0746575055286,428.9319000898725,108.62065611810196,44.41282587763153,15322.938107735026,-5875.67797341975
281.4000537109375,9768.421020579848,12543.787764391338,2395.6953589735335,450.64611025817914,111.93404100375939,45.47406336973062,15547.53733799654,-5779.116317416692
281.50005371093744,9618.452125102824,12598.67746063866,2553.28829923822,474.03613164753733,115.40080706949662,46.57360446889537,15787.97630306281,-6169.5241779599855
281.60005371093735,10035.105542585969,12653.567156885982,2726.7262363647465,499.27716192297345,119.03053220242792,47.71330521430559,16046.314392590435,-6011.2088500044665
281.7000537109375,10303.516530508003,12708.45685313343,2918.2406775066283,526.5676470908846,122.83355065951794,48.89513482171013,16324.99386321217,-6021.477332704168
281.8000537109374,10281.858391094247,12763.34654938075,3130.5447332335766,556.1330390512892,126.82102558149025,50.121184018805266,16626.966531265913,-6345.108140171666
281.9000537109375,10650.223645632193,12818.236245628197,3367.0300228333936,588.2302747331393,131.0050297115752,51.39367410131394,16955.89524700762,-6305.671601375425
282.00005371093744,11027.910856310342,12873.125941875518,3632.088820643842,623.1531436679201,135.3986353920197,52.71496678132498,17316.481508360623,-6288.570652050281
282.10005371093735,11234.980457461988,12928.01563812284,3931.6415101938546,661.2387654355663,140.0160150714713,54.087574907656006,17714.99950373139,-6480.019046269401
282.2000537109375,12248.66051396287,12982.905334370287,4273.98640175067,702.8754872754693,144.87255374223435,55.51417414691277,18160.153951285574,-5911.493437322704
282.3000537109374,12127.753058072634,13037.79503061761,4671.129070314323,748.512670229144,149.98497494475546,56.99761572422744,18664.41936183006,-6536.666303757425
282.4000537109375,13029.216987330006,13092.684726865056,5140.779112994473,798.6731316322839,155.37148223241616,58.540940334193394,19246.049394058424,-6216.8324067284175
282.50005371093744,13807.972280496328,13147.574423112377,5709.201019981005,853.9695949084827,161.05191828983814,60.14739334541928,19931.94434963712,-6123.972069140793
282.60005371093735,15018.390766792585,13202.464119359698,6415.039726643462,915.1276284517372,167.04794425268594,61.820441437046,20761.499860144628,-5743.109093352043
282.7000537109375,17003.50367112269,13257.353815607144,7314.071868748004,983.0196881898471,173.38324219468132,63.56379082208307,21791.39240556176,-4787.888734439071
282.8000537109374,18812.39558804887,13312.243511854467,8484.529398826167,1058.7187246193787,180.08374424350362,65.38140723148541,23100.956786775,-4288.561198726133
282.9000537109375,20967.626749823507,13367.133208101914,10032.199682646667,1143.5863554431046,187.17789237587598,67.27753785443745,24797.374676421998,-3829.747926598491
283.00005371093744,23247.06504644324,13422.022904349236,12093.975560450543,1239.4209428997196,194.69693364257856,69.25673545467338,27019.37307679675,-3772.30803035351
283.10005371093735,27013.169816612975,13476.912600596557,14838.033319964812,1348.7058126347424,202.67525641220163,71.3238849108234,29937.65087451914,-2924.481057906163
283.2000537109375,32366.222194745733,13531.802296844004,18458.550423944656,1475.0167749955676,211.15077422454078,73.48423246044283,33750.004502469215,-1383.7823077234825
283.3000537109374,38043.0971124098,13586.691993091326,23163.062878607194,1623.6677147001847,220.1653650501059,75.74341796400049,38669.331369412816,-626.234257003016
283.4000537109375,46445.94324727638,13641.581689338773,29151.370182026596,1802.6853008030237,229.76537520470976,78.10751054691943,44903.51005792002,1542.4331893563576
283.50005371093744,53363.12374386338,13696.471385586094,36586.302061693845,2024.1947971570535,240.00219892356537,80.5830480255848,52627.55349138615,735.570252477235
283.60005371093735,64294.527213244706,13751.361081833416,45558.32579293422,2306.2489887979423,250.93294673108664,83.17708057878619,61950.04589087545,2344.4813223692545
283.7000537109375,75548.94035867417,13806.250778080863,56047.18401788129,2675.020711368621,262.62121833569034,85.89721918964288,72876.97394485612,2671.9664138180524
283.8000537109374,87803.19480784734,13861.140474328186,67883.59611647927,3167.094186702504,275.1379989510225,88.75168945737212,85275.72046591836,2527.4743419289734
283.9000537109375,102626.58224275715,13916.030170575632,80712.0857700211,3831.3418884681005,288.5627018412632,91.74939146492025,98839.76992237102,3786.8123203861323
284.00005371093744,116390.8461736617,13970.919866822953,93953.85640985756,4729.609904332507,302.98438470601815,94.89996649046827,113052.2705322095,3338.575641452204
284.10005371093735,129126.00913072721,14025.809563070274,106772.62865238418,5935.247127284291,318.5031735451739,98.21387147346003,127150.40238775739,1975.606742969816
284.2000537109375,139104.21763595755,14080.69925931772,118067.54856755948,7528.523080924428,335.2319353060419,101.70246229456758,140113.70530540223,-1009.4876694446721
284.3000537109374,149328.84250011537,14135.588955565043,126557.23868646304,9588.293134028356,353.29825066473177,105.3780871158324,150739.79711383698,-1410.9546137216093
284.4000537109375,152303.93405996644,14190.47865181249,131033.01158566604,12179.910286956943,372.84675212168435,109.25419126836269,157885.5014678255,-5581.567407859053
284.50005371093744,156187.74942554403,14245.368348059812,130756.20837667509,15340.2047363514,394.0419129653234,113.34543549788081,160849.16880954948,-4661.41938400545
284.60005371093735,159360.72046908396,14300.258044307133,125774.73524426081,19060.998231045127,417.0714052099334,117.66782982888677,159670.73075465186,-310.0102855678997
284.7000537109375,156153.00320439177,14355.14774055458,116900.88730031966,23272.59669214341,442.15020069756105,122.23888595651823,155093.02081967174,1059.9823847200314
284.8000537109374,152981.54993127633,14410.0374368019,105370.17936581033,27827.757769845994,469.5256915040327,127.07779203733963,148204.5780559996,4776.971875276737
284.9000537109375,143847.04140025828,14464.927133049348,92452.6149886667,32485.696845382692,499.48429569213334,132.2056152037624,140034.92887799462,3812.112522263662
285.00005371093744,135363.1945650432,14519.81682929667,79220.74542097494,36898.390290802316,532.3603675715639,137.64553934417344,131308.95844798966,4054.236117053544
285.10005371093735,123529.84424863373,14574.706525543992,66480.33258030293,40613.585309754235,568.5488741655918,143.4231490802421,122380.596438847,1149.2478097867279
285.2000537109375,111721.90129583506,14629.596221791438,54782.9328678751,43128.28173407819,608.5244271033265,149.56677602165303,113298.9020268697,-1577.000731034641
285.3000537109374,101472.45343002635,14684.485918038761,44461.007339032556,44021.76590584568,652.8711452280537,156.10793111658657,103976.23823926163,-2503.7848092352797
285.4000537109375,90600.10398863767,14739.375614286206,35665.017090866444,43126.39190310765,702.3307973021944,163.08185836222242,94396.19726392471,-3796.093275287043
285.50005371093744,83517.71650873289,14794.265310533527,28400.689794957798,40610.1496063762,757.8810357245032,170.52826174342923,84733.51400933546,-1215.7975006025663
285.60005371093735,74578.29727050934,14849.15500678085,22567.429628773112,36893.93555745173,820.8613598454502,178.49228081072715,75309.87383366187,-731.5765631525283
285.7000537109375,67662.61811513924,14904.044703028296,17996.514034415515,32480.75246400119,893.1712719332173,187.0258228190208,66461.50829619725,1201.1098189419863
285.8000537109374,59670.65023577537,14958.934399275618,14485.933244548654,27822.757058080846,977.5714400418364,196.18940291442433,58441.38554486138,1229.2646909139876
285.9000537109375,53910.265383433674,15013.824095523065,11828.76813857198,23267.854025190016,1078.1216127401701,206.05470023830136,51394.622572263535,2515.642811170139
286.00005371093744,46749.86214218331,15068.713791770388,9833.310260045966,19056.71910560456,1200.783854816001,216.7081078449409,45376.23512008185,1373.6270221014565
286.10005371093735,40271.919666874666,15123.603488017707,8334.792249173874,15336.502775937253,1354.200299456983,228.25563701763159,40377.354449603445,-105.43478272877837
286.2000537109375,37476.1629461545,15178.493184265155,7199.945465793135,12176.824376098142,1550.614913225064,240.82962794487656,36346.707567326375,1129.4553788281264
286.3000537109374,33061.89224893775,15233.382880512476,6326.33552944782,9585.804862640842,1806.845269838735,254.59781045882121,33206.96635289869,-145.074103960942
286.4000537109375,29974.701937055008,15288.272576759922,5638.552466227088,7526.574669541817,2145.126010851601,269.77533651550146,30868.30105989593,-893.5991228409221
286.50005371093744,28521.185615070648,15343.162273007245,5083.028629747351,5933.7586417490365,2593.553870899692,286.64044919951397,29240.14386460284,-718.958249532192
286.60005371093735,28217.541707516913,15398.051969254568,4622.749394874633,4728.494034011672,3185.790523267656,305.55443265169345,28240.640354060222,-23.09864654330886
286.7000537109375,27233.964361382128,15452.941665502014,4232.59625705218,3830.514985138201,3959.6594483944928,326.98636803439996,27802.69872412129,-568.7343627391601
286.8000537109374,26354.55868487952,15507.831361749335,3895.633826867798,3166.4831320323456,4954.342151061157,351.5429628398315,27875.83343455047,-1521.274749670949
286.9000537109375,26878.0735724709,15562.721057996783,3600.3640766994317,2674.566011027555,6206.056191594996,380.0032856182057,28423.710622936975,-1545.6370504660736
287.00005371093744,28851.17902752771,15617.610754244102,3338.815270918393,2305.9050119124026,7742.363134412212,413.3575950671828,29418.051766554294,-566.8727390265849
287.10005371093735,30434.628217157708,15672.500450491425,3105.2761747688046,2023.9282387393453,9575.532327811385,452.8485894901253,30830.085781301088,-395.4575641433803
287.2000537109375,32672.52122671517,15727.390146738871,2895.490046771923,1802.472826478051,11695.542662097763,500.0123383825401,32620.90802046915,51.61320624602013
287.3000537109374,35283.5203729457,15782.279842986194,2706.1556572921413,1623.4934845369953,14063.192403428278,556.7149528943409,34731.836341137954,551.6840318077448
287.4000537109375,37573.19297775608,15837.16953923364,2534.6227845663248,1474.870255627308,16603.387951290977,625.1798175114257,37075.23034822968,497.96262952640245
287.50005371093744,39890.15294490059,15892.059235480961,2378.7058498882247,1348.5800491419775,19198.41161798343,707.9991061979059,39525.7558586925,364.3970862080896
287.60005371093735,43051.23793413333,15946.948931728284,2236.5672174645783,1239.311303247526,21682.08914682622,808.1225529290425,41913.03915219565,1138.198781937681
287.7000537109375,45036.39862134683,16001.83862797573,2106.6409830826174,1143.4896769646032,23840.15157378655,928.8162743759628,44020.937136185465,1015.461485161366
287.8000537109374,46399.23706510351,16056.728324223051,1987.5804146856644,1058.6327641832543,25429.137027557415,1073.5850757271357,45605.66360637652,793.5734587269908
287.9000537109375,46920.79051387197,16111.618020470498,1878.2196053956916,982.9427825086907,26226.67204526288,1246.053271614702,46445.505725252464,475.2847886195086
288.00005371093744,45581.34024072126,16166.50771671782,1777.5441086513845,915.0584900710828,26104.8450660614,1449.8016619457862,46413.75704344748,-832.4168027262131
288.10005371093735,43581.52075443739,16221.397412965141,1684.667625593742,853.9071910490783,25083.959589976937,1688.1617687635764,45532.09358834848,-1950.5728339110865
288.2000537109375,42547.389362310205,16276.28710921259,1598.813040400731,798.6166115151262,23323.453213969904,1963.9723745826946,43961.142349681046,-1413.7529873708409
288.3000537109374,40551.33898198767,16331.176805459909,1519.296748532159,748.4613199932539,21057.816242211054,2279.307145742938,41936.05826193932,-1384.7192799516488
288.4000537109375,40317.54397789469,16386.066501707355,1445.515574195834,702.8287004714992,18526.364875065643,2635.184775009113,39695.96042644944,621.5835514452483
288.50005371093744,37349.39463138889,16440.956197954678,1376.935773627279,661.1960224631118,15931.64745421903,3031.2736138551045,37442.00906211921,-92.61443073031842
288.60005371093735,37266.206298057536,16495.845894202,1313.083744046821,623.1139965758523,13426.855783990844,3465.600324373783,35324.4997431893,1941.7065548682367
288.7000537109375,34710.868838166076,16550.735590449447,1253.5381407215925,588.1943354581812,11117.976835023426,3934.2665039697613,33444.71140562241,1266.1574325436668
288.8000537109374,33025.84629889961,16605.62528669677,1197.923163975782,556.0999700249384,9070.120443800084,4431.170004510825,31860.9388690084,1164.9074298912092
288.9000537109375,32655.067499220746,16660.514982944216,1145.902823008202,526.5371535850448,7314.246652239059,4947.723300726815,30594.92491250334,2060.1425867174075
289.00005371093744,29733.330703686875,16715.40467919154,1097.1760185808193,499.2489857350224,5853.904526422467,5472.568836438311,29638.303046368157,95.02765731871841
289.10005371093735,28815.772457364725,16770.294375438858,1051.4723146745048,474.0100458455322,4672.176847029821,5991.324567095285,28959.278150084,-143.50569271927452
289.2000537109375,28849.319369737583,16825.184071686304,1008.5482917954585,450.62191478360455,3738.639736226679,6486.465466608593,28509.45948110064,339.85988863694365
289.3000537109374,27129.052863306308,16880.073767933627,968.1843929220853,428.9094180599988,3015.806613434251,6937.556299807957,28230.53049215792,-1101.4776288516114
289.4000537109375,26671.9299062107,16934.963464181074,930.1821880061004,408.71746028418056,2464.494448656326,7322.151813678737,28060.509374806417,-1388.579468595719
289.50005371093744,26176.77930525773,16989.853160428396,894.361995158034,389.90834734646864,2047.753204298137,7617.6631395126105,27939.539846743646,-1762.7605414859172
289.60005371093735,25901.643356586785,17044.74285667572,860.5608066744845,372.3595128714498,1733.2848397349485,7804.219166071709,27815.16718202831,-1913.5238254415272
289.7000537109375,25184.906124520698,17099.632552923165,828.6304763389269,355.9615811888973,1494.5256919757944,7868.013076362566,27646.76337878935,-2461.8572542686525
289.8000537109374,25287.337267417144,17154.522249170484,798.436131263775,340.61671150737794,1310.715021387689,7804.0828727168655,27408.37298604619,-2121.0357186290457
289.9000537109375,25452.730812431528,17209.41194541793,769.8547772161977,326.237177927168,1166.3155804514117,7617.401019426483,27089.22050043919,-1636.489688007663
290.00005371093744,25442.344539246886,17264.301641665254,742.7740710953648,312.74414794031287,1050.114412471853,7321.782551947154,26691.71682511994,-1249.3722858730544
290.10005371093735,24803.642804859082,17319.191337912576,717.0912381677418,300.06662854266386,954.2506170207325,6937.103288985853,26227.70311062957,-1424.0603057704866
290.2000537109375,24763.713939865516,17374.081034160023,692.7121149720489,288.1405543472735,873.3249946316955,6485.953325033762,25714.212023144803,-950.4980832792862
290.3000537109374,25233.34774442724,17428.970730407345,669.5503015751362,276.90799637867934,803.666775597799,5990.776564497748,25169.87236845671,63.47537597053088
290.4000537109375,25428.896251200335,17483.86042665479,647.5264091944751,266.3164737401405,742.7753772532177,5472.005448867752,24612.48413571038,816.4121154899549
290.50005371093744,25638.064015921842,17538.750122902115,626.5673911756032,256.3183532318704,688.9212249920218,4947.16166428207,24057.71875658368,1580.3452593381626
290.60005371093735,25807.46126074089,17593.639819149437,606.6059469783522,246.87032437497507,640.8746171953163,4430.623903498829,23518.61461119691,2288.846649543979
290.7000537109375,25820.601323211482,17648.529515396884,587.5799902446031,237.93293926397,597.7290912533441,3933.7465990698847,23005.518135228685,2815.0831879827965
290.8000537109374,25362.785713612568,17703.419211644203,569.4321732232663,229.47020830175111,558.789948708858,3465.1144530873034,22526.22599496538,2836.559718647186
290.9000537109375,24388.55816970993,17758.30890789165,552.1094608559814,221.44924422935543,523.5052883350488,3030.827096415921,22086.199997727956,2302.358171981974
291.00005371093744,24913.543212621174,17813.19860413897,535.5627487069615,213.83994799764488,491.4235533237477,2634.7807140034156,21688.805568170737,3224.737644450437
291.10005371093735,24227.191205604748,17868.08830038629,519.7465196709184,206.6147309767435,462.16706084858674,2278.946726791499,21335.563338674037,2891.6278669307103
291.2000537109375,24330.661527807424,17922.977996633737,504.6185350417579,199.7482687977768,435.41496173535637,1963.6551751014517,21026.41493731008,3304.2465904973433
291.3000537109374,23271.182590850643,17977.86769288106,490.1395560797013,193.21728279260094,410.8917365822578,1687.8860744119056,20760.002342747524,2511.180248103119
291.4000537109375,23925.63331909827,18032.757389128506,476.27309269452957,187.00034556464772,388.3589930796334,1449.5647829902691,20533.954603457587,3391.6787156406826
291.50005371093744,23006.342857900483,18087.64708537583,462.985176278559,181.07770770495347,367.6093074036809,1245.8518470934978,20345.17112385652,2661.1717340439645
291.60005371093735,22774.759170883237,18142.536781623152,450.2441540803283,175.43114307448636,348.4614040612402,1073.415352359857,20190.088835199065,2584.6703356841717
291.7000537109375,23522.95861538901,18197.4264778706,438.02050282345846,170.0438104218272,330.75626947583146,928.6743490826244,20064.921409674338,3458.0372057146706
291.8000537109374,23191.14156040666,18252.31617411792,426.28665954494375,164.90012940089662,314.35395600338205,808.0045714299297,19965.861490497075,3225.280069909586
291.9000537109375,22066.574571674668,18307.205870365367,415.01686786323916,159.98566930674156,299.13092002768917,707.9014144216424,19889.24074198468,2177.333829689989
292.00005371093744,22728.543245351528,18362.09556661269,404.1870380933516,155.28704906489114,284.9777861656849,625.0990666241556,19831.646506560774,2896.896738790754
292.10005371093735,22590.79429751784,18416.98526286001,393.7746198046683,150.79184719564344,271.79745820046355,556.6481620553956,19789.99735011618,2800.796947401661
292.2000537109375,22616.55332813751,18471.874959107456,383.75848557632844,146.48852063585247,259.50351564462517,499.9569216097675,19761.58240257403,2854.9709255634807
292.3000537109374,22002.22551413576,18526.764655354775,374.118824842239,142.36633143890606,248.01884748712112,452.80235419461667,19744.071013317658,2258.154500818102
292.4000537109375,22357.521129504355,18581.654351602225,364.8370468393627,138.41528049339595,237.274484005852,413.3187200237476,19735.499882964585,2622.021246539771
292.50005371093744,21443.110647055095,18636.544047849547,355.89569178052784,134.626047505062,227.2085947107449,379.9702856045733,19734.244667450454,1708.8659796046413
292.60005371093735,21732.924526247814,18691.433744096867,347.2783494659801,130.98993657613795,217.76562615663934,351.514646135151,19738.982302430773,1993.942223817041
292.7000537109375,21065.85654080865,18746.323440344313,338.9695846322316,127.49882679506231,208.89555792261314,326.9617916841093,19748.649201378328,1317.2073394303225
292.8000537109374,21479.82140422535,18801.213136591636,330.9548684094744,124.14512731742984,200.55325874440533,305.5328590699474,19762.399250132894,1717.4221540924555
292.9000537109375,21382.257850508508,18856.102832839082,323.22051532394687,120.92173647865344,192.69792779535604,286.6213064447119,19779.56431888175,1602.693531626759
293.00005371093744,21445.605046262986,18910.992529086405,315.7536253399462,117.82200453115341,185.29260857574383,269.7581835357407,19799.618951068987,1645.986095193999
293.10005371093735,21631.298960928947,18965.882225333728,308.542030486377,114.8396996440916,178.3037648948255,254.5823077923273,19822.150028151347,1809.1489327775998
293.2000537109375,21233.219362954573,19020.771921581174,301.57424565924583,111.9689768441122,171.70091010190828,240.81551378737177,19846.83156797381,1386.387794980761
293.3000537109374,21092.28254566951,19075.661617828497,294.83942323138916,109.20434961046047,165.45628210523773,228.24270820269746,19873.40438097828,1218.8781646912284
293.4000537109375,20601.57197962289,19130.551314075943,288.3273111368882,106.54066386883598,159.54455786606263,216.69620508720607,19901.660052034935,699.9119275879566
293.50005371093744,21180.440914614835,19185.441010323262,282.0282141303914,103.97307415585408,153.9426020123557,206.0436969228507,19931.428597544713,1249.0123170701227
293.60005371093735,21194.326867653628,19240.330706570585,275.93295794952076,101.4970217497448,148.62924501508564,196.17919673222482,19962.56912801716,1231.7577396364686
293.7000537109375,20051.384729250458,19295.22040281803,270.03285613515294,99.10821458457703,143.5850870403451,187.01632961869888,19994.962890196806,56.42183905365164
293.8000537109374,20795.9276209563,19350.110099065354,264.31967928690887,96.80260878395052,138.7923241527999,178.4834301311827,20028.508141420196,767.4194795361036
