binding_energy_eV,raw_intensity,background,component:imide_carbonyl_O,component:acid_carbonyl_O,component:acid_hydroxyl_methoxy_O,total_fit,residual
530.0000537109374,39188.45810433735,21844.841553394966,16526.106771175233,1138.589562717497,686.6870689070275,40196.224956194725,-1007.7668518573773
530.1000537109375,44019.66918893021,21844.841553394966,20541.830677823145,1246.1266440855704,734.730955668036,44367.52983097172,-347.860642041509
530.2000537109375,49234.84922181662,21868.04799692852,25216.95394613254,1373.9642223687215,787.9681612400781,49246.934326669856,-12.085104853234952
530.3000537109374,56230.08865904154,21942.874403581758,30469.482957217166,1529.608352994403,847.2410061021261,54789.206719895454,1440.8819391460856
530.4000537109374,62160.97562103176,22385.7277655489,36134.64499527375,1724.0472192817285,913.6382597064792,61158.05823981086,1002.9173812208974
530.5000537109374,68015.84775700798,22601.1478758186,41948.77076305609,1973.020916801772,988.6242623231525,67511.56381799962,504.2839390083682
530.6000537109375,75416.99115940952,22601.1478758186,47534.93711182006,2298.397632025701,1074.2468383590035,73508.72945802336,1908.26170138616
530.7000537109375,80051.98010616549,22872.145844734077,52402.2702786398,2729.4199060374285,1173.4625238247434,79177.29855323606,874.6815529294254
530.8000537109374,83293.38899451292,22872.145844734077,55988.27207555183,3303.448149553927,1290.625376980475,83454.49144682032,-161.1024523074011
530.9000537109374,85303.7971725703,22872.145844734077,57776.3873284561,4065.7118567111806,1432.1857952951445,86146.4308251965,-842.6336526262021
531.0000537109374,85048.46449142863,22872.145844734077,57470.63019682276,5067.534586404561,1607.630327859159,87017.94095582055,-1969.4764643919189
531.1000537109375,84902.10909114046,22872.145844734077,55123.57890898941,6362.582514523118,1830.6530207682454,86188.96028901485,-1286.8511978743918
531.2000537109375,83897.93958178302,22872.145844734077,51112.1923321777,8000.931860120549,2120.4754876506154,84105.74552468293,-207.80594289991132
531.3000537109374,82014.02882032625,22872.145844734077,45982.82590551662,10021.135554262477,2503.125360735957,81379.23266524912,634.7961550771288
531.4000537109374,79483.27906933642,23047.99812193557,40285.79961978859,12440.885624914506,3012.3525143142956,78787.03588095296,696.2431883834652
531.5000537109374,77961.6869186072,23165.959662150177,34481.02662157014,15247.115586311738,3689.7386449452397,76583.84051497729,1377.846403629912
531.6000537109375,76303.78994598472,23362.09182714468,28911.885468181834,18386.240598434575,4583.485263608061,75243.70315736915,1060.0867886155756
531.7000537109375,74927.72322697742,23362.09182714468,23812.03932998167,21754.652881233378,5745.40305973272,74674.18709809246,253.53612888496718
531.8000537109374,75296.1939547249,23362.09182714468,19320.8792892004,25189.19797924199,7225.814374426649,75097.98347001371,198.21048471119138
531.9000537109374,75323.9434091364,23362.09182714468,15499.614407107048,28459.080376586608,9066.418904635895,76387.20551547423,-1063.262106337832
532.0000537109374,77827.42907923934,23362.09182714468,12347.470292022394,31267.286056164347,11291.583528976473,78268.43170430789,-441.0026250685478
532.1000537109375,80017.0152898106,23362.09182714468,9818.381884647602,33279.93015291331,13898.831808424335,80359.23567312994,-342.22038331933436
532.2000537109375,81594.71520393922,23362.09182714468,7837.529246653276,34201.103942274785,16849.302981323894,82250.02799739662,-655.3127934574004
532.3000537109374,82831.09561206396,23362.09182714468,6316.338398392838,33876.84050358264,20058.49507246146,83613.76580158161,-782.670189517652
532.4000537109374,85280.81070836323,23362.09182714468,5164.626983342151,32362.763009255446,23387.041294093822,84276.5231138361,1004.2875945271371
532.5000537109374,85452.88915686558,23741.697912612635,4299.155765219878,29898.6009914815,26632.021978129225,84571.47664744324,881.4125094223418
532.6000537109375,84261.91102127459,23941.829375657355,3648.5623426879597,26812.00474104478,29524.062827790767,83926.45928718086,335.4517340937309
532.7000537109375,83331.25586331468,23941.829375657355,3155.223102992746,23424.129427638676,31745.127112535964,82266.30901882474,1064.9468444899394
532.8000537109374,79051.57881668904,23956.012897597982,2774.892835375824,19999.241419163503,32986.908220232726,79717.05537237003,-665.4765556809871
532.9000537109374,75368.11901521242,23956.012897597982,2475.0160446804234,16732.557918281636,33047.80965016689,76211.39651072693,-843.2774955145142
533.0000537109374,71326.32373051925,23956.012897597982,2232.468107312823,13755.373591623702,31917.348530119874,71861.20312665438,-534.879396135133
533.1000537109375,66024.62388288065,23956.012897597982,2031.2641607348505,11144.340519527139,29780.984700304536,66912.6022781645,-887.9783952838479
533.2000537109375,62381.592425672316,23956.012897597982,1860.5482679556023,8930.971702090834,26941.09933707911,61688.63220472353,692.9602209487857
533.3000537109374,56734.449168853556,24371.382392005315,1712.9928177916452,7111.248499513991,23718.168633450816,56913.792342761764,-179.34317390820797
533.4000537109374,52429.95730907162,24576.643588030718,1583.6157978414149,5655.510453638073,20387.740121791045,52203.50996130125,226.4473477703723
533.5000537109374,48565.27073557368,24913.950690231894,1468.957721583968,4518.172197384889,17159.414691165668,48060.49530036642,504.77543520725885
533.6000537109375,44430.462459660564,25312.516192892937,1366.5362786564165,3646.4341520927983,14178.533031589632,44504.01965523178,-73.55719557121483
533.7000537109375,41628.401936371,25484.76102149792,1274.4988154727944,2987.2345435551315,11534.64988695065,41281.1442674765,347.2576688945046
533.8000537109374,39102.90273079654,25714.54683557693,1191.4069592982535,2492.0540480611135,9270.763766408028,38668.77160934432,434.13112145221385
533.9000537109374,36337.87893616366,25899.0821424685,1116.1050076961524,2119.6040763812284,7392.554145375392,36527.34537192127,-189.46643575761118
534.0000537109374,34671.08430940761,25899.0821424685,1047.639258952035,1836.750419455101,5877.897360796962,34661.3691816726,9.715127735013084
534.1000537109375,33530.37868067381,25899.0821424685,985.2074226529957,1618.1845588449721,4686.410715973233,33188.884839939696,341.49384073411784
534.2000537109375,31848.18086820241,25899.0821424685,928.1255394307075,1445.3663535036262,3768.280380608435,32040.854416011265,-192.6735478088558
534.3000537109374,31005.747325961533,25899.0821424685,875.8051445243282,1305.172953062483,3071.5800758633395,31151.64031591865,-145.8929899571158
534.4000537109374,30232.009269554474,25899.0821424685,827.7365951374255,1188.5561745452362,2547.58047187395,30462.95538402511,-230.94611447063653
534.5000537109374,29876.42420092987,25899.0821424685,783.4762970784592,1089.3791759232683,2153.9594166953016,29925.89703216553,-49.472831235660124
534.6000537109375,29797.01073279901,25899.0821424685,742.6365602998592,1003.4991555394644,1856.1736601533376,29501.391518461158,295.6192143378539
534.7000537109375,28820.304139822176,25899.0821424685,704.8773435767819,928.0945843030491,1627.457499017842,29159.511569366172,-339.2074295439961
534.8000537109374,28689.86638765286,25899.0821424685,669.8994301617696,861.199876457553,1447.9652623017037,28878.146711389523,-188.2803237366643
534.9000537109374,28056.654818374172,25899.0821424685,637.4387288249612,801.3986007042871,1303.512365134118,28641.431837131866,-584.7770187576934
535.0000537109374,28147.076856125568,25899.0821424685,607.2614817032108,747.6287189368968,1184.2488154794075,28438.221158588014,-291.1443024624459
535.1000537109375,27847.242882930936,25899.0821424685,579.1602139289504,699.062167642525,1083.4678137679382,28260.77233780791,-413.52945487697434
535.2000537109375,28739.66893749053,25899.0821424685,552.9502958462218,655.0313162731017,996.6415065365242,28103.705261124345,635.9636763661838
535.3000537109374,28530.09689058525,25899.0821424685,528.4670143988848,614.9838191339835,920.6990992183252,27963.23207521969,566.8648153655595
535.4000537109374,27668.71134434332,25899.0821424685,505.5630697978641,578.454191909255,853.5190934221486,27836.618497597767,-167.90715325444762
535.5000537109374,27891.68087717466,25899.0821424685,484.1064288397875,545.0451185914799,793.5899141768562,27721.82360407662,169.8572730980377
535.6000537109375,27960.707689549756,25899.0821424685,463.97847841032353,514.414462656536,739.7921892994693,27617.267272834826,343.4404167149296
535.7000537109375,28061.514836249244,25899.0821424685,445.0724325035876,486.26572668048567,691.2632208258591,27521.68352247843,539.8313137708137
535.8000537109374,27743.32918956018,25899.0821424685,427.2919540360186,460.34070839547024,647.3140429710859,27434.02884787107,309.3003416891079
535.9000537109374,28041.526652340763,25899.0821424685,410.5499592131757,436.4136487907768,607.3786892539895,27353.42443972644,688.1022126143216
536.0000537109374,27963.743656898383,25899.0821424685,394.76757751358986,414.2864596364875,570.9825671334914,27279.11874675207,684.6249101463145
536.1000537109375,27884.820623841242,25899.0821424685,379.8732447127335,393.7847727859326,537.7219703642497,27210.462130331412,674.3584935098297
536.2000537109375,28695.747852325396,25899.0821424685,365.80190996583843,374.75463794688125,507.25008994844114,27146.88878032966,1548.8590719957356
536.3000537109374,28875.012958428688,25899.0821424685,352.4943409421402,357.05974407624404,479.26690703993046,27087.903134526812,1787.1098239018756
536.4000537109374,28626.234874874226,25951.01772265011,339.8965134717926,340.5790696664638,453.51151449342683,27085.004820281792,1541.2300545924336
536.5000537109374,28445.240523826855,25951.01772265011,327.95907422234234,325.20488752891134,429.75605506680665,27033.937739468172,1411.3027843586824
536.6000537109375,28515.94091205675,25951.01772265011,316.6368666375583,310.84106441070514,407.80080782293925,26986.296461521313,1529.6444505354375
536.7000537109375,28636.26183277308,25951.01772265011,305.8885118095665,297.4016069890939,387.4701364552721,26941.777977904043,1694.4838548690386
536.8000537109374,27862.656177428795,25985.627126202373,295.6760371624844,284.8094145740057,368.6091113417216,26934.721689280585,927.9344881482102
536.9000537109374,28288.629368372593,25985.627126202373,285.9645468428825,272.99520586106263,351.0806723892024,26895.66755129552,1392.9618170770736
537.0000537109374,28317.425790360507,25985.627126202373,276.72192857166067,261.8965927312712,334.76323319940195,26859.008880704707,1458.4169096557998
537.1000537109375,28576.799928122808,25985.627126202373,267.91859243893344,251.4572786824407,319.5486491314077,26824.551646455155,1752.248281667653
537.2000537109375,28356.1724322107,26044.343817218203,259.52723774147677,241.62636322164238,305.34048750021014,26850.837905681532,1505.3345265291682
537.3000537109374,28190.23312424657,26045.42853308029,251.52264448762094,232.35773661416584,292.05254991320595,26821.36146409528,1368.8716601512897
537.4000537109374,28021.876833613736,26045.42853308029,243.88148664287868,223.60955190532556,279.607605899875,26792.52717752837,1229.3496560853673
537.5000537109374,28605.48181381048,26045.42853308029,236.5821645731944,215.34376321118808,267.93630426159814,26765.29076512627,1840.1910486842098
537.6000537109375,27761.277303529852,26145.84078394442,229.60465447101532,207.52572099502711,256.97623441552315,26839.947393825983,921.3299097038689
537.7000537109375,28741.541881944027,26145.84078394442,222.9303728319952,200.12381647571505,246.67111474502087,26815.56608799715,1925.9757939468764
537.8000537109374,28497.028260494786,26301.265353244657,216.54205429296903,193.1091685042487,236.9700888287002,26947.886664870573,1549.1415956242126
537.9000537109374,28340.61835787578,26389.2710992081,210.42364135149796,186.455347238916,227.82711357765083,27013.977201376165,1326.641156499616
538.0000537109374,27990.76735641887,26436.135137999197,204.5601846686495,180.13812978281877,219.20042590380822,27040.033878354472,950.7334780643978
538.1000537109375,28218.55080018115,26436.135137999197,198.93775281340504,174.13528364714884,211.0520766787584,27020.26025113851,1198.290549042642
538.2000537109375,27661.29337627185,26457.420847223173,193.54335044357643,168.42637449364804,203.34752250943538,27022.738094669832,638.5552816020172
538.3000537109374,27766.836973498383,26457.420847223173,188.36484403642768,162.99259510776528,196.0552673224419,27004.83355368981,762.0034198085741
538.4000537109374,28212.021873786944,26457.420847223173,183.3908943854076,157.81661297606934,189.14654696817723,26987.774901552828,1224.2469722341157
538.5000537109374,27717.416128135108,26491.695884315086,178.6108951695742,152.88243419998807,182.59505107388634,27005.784264758535,711.6318633765732
538.6000537109375,27755.169338681873,26491.695884315086,174.01491698082773,148.17528178282984,176.37667722642271,26990.262760305166,764.9065783767073
538.7000537109375,27147.193167822854,26491.695884315086,169.59365626322804,143.68148658761805,170.4693132810387,26975.44034044697,171.7528273758835
538.8000537109374,27662.976086067338,26491.695884315086,165.33838867904544,139.3883894858448,164.85264419446372,26961.27530667444,701.700779392897
538.9000537109374,27973.165015094786,26491.695884315086,161.24092646935324,135.28425340818234,159.50798028881124,26947.72904448143,1025.4359706133546
539.0000537109374,28118.34315458304,26491.695884315086,157.29357942384152,131.35818417233062,154.4181042831647,26934.765752194424,1183.5774023886152
539.1000537109375,28015.65932215721,26521.991717980865,153.48911911559736,127.60005910426314,149.5671347944968,26952.648030995224,1063.0112911619872
539.2000537109375,27600.128171476324,26524.73892729096,149.82074609316422,124.00046259118886,144.94040432031608,26943.50054029563,656.6276311806942
539.3000537109374,27545.523461217723,26524.73892729096,146.28205975427926,120.55062780983924,140.5243499800931,26932.09596483517,613.4274963825519
539.4000537109374,27328.42814045778,26524.73892729096,142.86703065418612,117.24238396500235,136.30641551885338,26921.154757429,407.2733830287798
539.5000537109374,27446.369887656198,26524.73892729096,139.56997502676535,114.06810845256557,132.27496327032102,26910.65197404061,535.7179136155864
539.6000537109375,27250.689298542573,26524.73892729096,136.38553131901722,111.02068343012434,128.41919494330702,26900.56433698341,350.12496155916233
539.7000537109375,26655.418305127983,26524.73892729096,133.30863855951813,108.09345633841765,124.72908023847539,26890.870102427372,-235.451797299389
539.8000537109374,26877.972994433305,26524.73892729096,130.33451639914685,105.28020396920076,121.19529242605873,26881.548940085366,-3.575945652060909
539.9000537109374,26845.746526829065,26524.73892729096,127.45864667821289,102.57509972101752,117.80915012185353,26872.581823812045,-26.835296982979344
540.0000537109374,26417.47011225382,26524.73892729096,124.6767563883142,99.97268372455673,114.56256459133915,26863.950931995172,-446.4808197413513
540.1000537109375,26383.930394387873,26524.73892729096,121.98480190976188,97.46783555439984,111.44799199181173,26855.639556746934,-471.70916235906043
540.2000537109375,26504.035178528946,26524.73892729096,119.37895441682778,95.05574927504571,108.45839003227042,26847.632021015103,-343.5968424861567
540.3000537109374,26618.733949232064,26524.73892729096,116.85558635312442,92.73191059629097,105.58717859140837,26839.913602831784,-221.17965359972004
540.4000537109374,26886.759069378266,26524.73892729096,114.41125888851028,90.49207593707843,102.82820388702422,26832.470466003575,54.288603374690865
540.5000537109374,26788.31297381769,26524.73892729096,112.04271027712295,88.33225321819708,100.17570583651286,26825.28959662279,-36.976622805101215
540.6000537109375,26273.124096199317,26524.73892729096,109.7468450433708,86.24868422288579,97.62428828849956,26818.35874484572,-545.2346486464012
540.7000537109375,26155.012989483766,26524.73892729096,107.52072392941118,84.23782838110152,95.16889184132779,26811.6663714428,-656.6533819590331
540.8000537109374,26930.621662739137,26524.73892729096,105.36155454352581,82.29634784789306,92.80476899525627,26805.201598677635,125.42006406150176
540.9000537109374,26584.24253952577,26524.73892729096,103.26668265416781,80.42109375940953,90.52746141268545,26798.954165117222,-214.7116255914516
541.0000537109374,26152.131084557823,26524.73892729096,101.23358407933998,78.60909356175195,88.33277908498495,26792.914384017036,-640.7832994592136
541.1000537109375,26358.65647740707,26524.73892729096,99.2598571252517,76.8575393181599,86.21678122575376,26787.073104960127,-428.4166275530588
541.2000537109375,26575.60315091589,26524.73892729096,97.34321553224291,75.16377690933982,84.17575872931678,26781.42167846186,-205.81852754596912
541.3000537109374,26058.697522144437,26524.73892729096,95.48148188949503,73.5252960499439,82.20621804991275,26775.95192328031,-717.2544011358732
541.4000537109374,26132.79860635758,26524.73892729096,93.67258148329864,71.9397210515816,80.30486637184372,26770.656096197683,-637.8574898401021
541.5000537109374,26014.924090606793,26524.73892729096,91.91453654663393,70.40480226937942,78.46859795404633,26765.52686406102,-750.6027734542258
541.6000537109375,25927.028168549306,26524.73892729096,90.20546088042019,68.91840817494968,76.69448154415281,26760.557277890483,-833.5291093411761
541.7000537109375,26501.501455886002,26524.73892729096,88.54355481929663,67.47851800399643,74.97974876758957,26755.740748881843,-254.23929299584051
541.8000537109374,26659.609188433446,26524.73892729096,86.92710051696413,66.08321493151013,73.32178340648566,26751.07102614592,-91.46183771247524
541.9000537109374,27775.00215296049,26524.73892729096,85.35445752813366,64.73067973178576,71.71811149143832,26746.54217604232,1028.4599769181696
542.0000537109374,26546.41968768513,26524.73892729096,83.82405866599791,63.41918488438355,70.16639213661132,26742.148562977953,-195.7288752928216
542.1000537109375,26604.97211303341,26524.73892729096,82.33440611575172,62.147089090567114,68.66440905518802,26737.884831552466,-132.9127185190555
542.2000537109375,27420.65113583328,26524.73892729096,80.8840677862793,60.91283216794181,67.21006269818943,26733.74588994337,686.9052458899096
542.3000537109374,26920.257951392527,26524.73892729096,79.47167388348356,59.71493029381033,65.80136296494001,26729.726894433195,190.53105695933118
542.4000537109374,26390.188512981822,26524.73892729096,78.09591369001133,58.55197157032046,64.43642243823365,26725.823234989526,-335.6347220077041
542.5000537109374,26517.586319938506,26524.73892729096,76.75553253732673,57.4226118868183,63.113450101568844,26722.030521816676,-204.44420187817013
542.6000537109375,27349.00575345448,26524.73892729096,75.4493289570978,56.32557105686679,61.83074549962145,26718.344572804548,630.6611806499313
542.7000537109375,26526.91114440549,26524.73892729096,74.17615199989793,55.25962920933473,60.58669330665245,26714.761401806845,-187.8502574013546
542.8000537109374,26835.99544567064,26524.73892729096,72.93489871008843,54.22362341465623,59.37975827064664,26711.27720768635,124.71823798428886
542.9000537109374,26854.304499552636,26524.73892729096,71.72451174657567,53.21644452892575,58.20848050380677,26707.88836407027,146.41613548236637
543.0000537109374,27382.550272980632,26524.73892729096,70.5439771399205,52.23703423993859,57.07147109260803,26704.591409763427,677.9588632172054
543.1000537109375,27079.472234393026,26524.73892729096,69.39232217692442,51.28438230053916,55.96740800287995,26701.383039771303,378.08919462172344
543.2000537109375,27261.255921707696,26524.73892729096,68.26861340450704,50.357523935858005,54.895032257521805,26698.260096888847,562.9958248188486
543.3000537109374,28116.253269489236,26524.73892729096,67.17195474524866,49.45553741206836,53.853144366324955,26695.219563814604,1421.033705674632
543.4000537109374,27873.904330495563,26630.5551432275,66.10148571751701,48.577541755272925,52.840600989095755,26798.074771689386,1075.8295588061774
543.5000537109374,27732.932678720474,26664.016034398257,65.05637975362075,47.72269461004576,51.85631181485683,26828.65142057678,904.281258143692
543.6000537109375,27812.279420340867,26664.016034398257,64.03584260984998,46.890190227934625,50.89923664128108,26825.84130387732,986.4381164635452
543.7000537109375,27942.185747569463,26680.462778159446,63.03911086273373,46.07925757701208,49.96838263984435,26839.549529239037,1102.6362183304263
543.8000537109374,27580.52319568406,26736.906145429068,62.065450486211176,45.28915856422552,49.06280179333296,26893.323556272837,687.1996394112248
543.9000537109374,27901.088936480774,26736.906145429068,61.11415550477792,44.51918636292349,48.18158849341331,26890.72107579018,1010.3678606905924
544.0000537109374,27760.00881751185,26782.416384867975,60.18454671802608,43.76866383852661,47.32387728696674,26933.693472711493,826.3153448003577
544.1000537109375,28155.07184079335,26786.03432980485,59.27597049226833,43.03694206580565,46.488840760747486,26934.83608312367,1220.2357576696777
544.2000537109375,28121.744009016576,26909.64769056121,58.38779761526249,42.32339893174411,45.67568755477052,27056.034574662986,1065.70943435359
544.3000537109374,28475.95370476947,27023.873550542063,57.51942221029676,41.62743781838714,44.88366049555918,27167.904071066307,1308.0496337031618
544.4000537109374,29133.75356188967,27245.724624623163,56.6702607061433,40.94848636048745,44.112034841063654,27387.45540653086,1746.2981553588106
544.5000537109374,29503.398494077013,27657.845783630444,55.83975085963613,40.2859952731491,43.36011662970118,27797.33164639293,1706.0668476840838
544.6000537109375,29576.304370208352,28109.586509337867,55.02735082780665,39.63943724498739,42.627241126509276,28246.88053853717,1329.4238316711817
544.7000537109375,28893.81767462129,28483.565202925056,54.232538286741956,39.008305892668695,41.91277135995668,28618.718818464422,275.09885615686653
544.8000537109374,29040.714388611053,28557.78237335951,53.45480959449378,38.3921147729706,41.21609674341962,28690.845394470394,349.8689941406592
544.9000537109374,28848.732775496745,28661.836137260365,52.69367899553671,37.79039644877387,40.536631775772335,28792.856844480448,55.87593101629682
545.0000537109374,28800.99556577965,28680.894291690798,51.94867786444986,37.2027016056606,39.873814815961374,28809.91948597687,-8.923920197219559
