binding_energy_eV,raw_intensity,background,component:imide_carbonyl_O,component:acid_carbonyl_O,component:acid_hydroxyl_OH,total_fit,residual
534.0000537109374,33306.13848908441,25192.16274373466,1093.8459223028053,1050.5261647472298,5854.11039961855,33190.64523040324,115.49325868117012
534.1000537109375,32662.600671470376,25224.02323648617,1026.037530957622,929.7556775550354,4606.521795119246,31786.33824011807,876.2624313523047
534.2000537109375,31640.180334502795,25255.883729237677,964.2678473806167,833.4262881625232,3618.1297774179457,30671.707642198762,968.4726923040325
534.3000537109374,30775.84803392278,25287.74422198915,907.8477331517718,754.3956039237765,2855.5844096099245,29805.571968674623,970.2760652481556
534.4000537109374,29661.878845916228,25319.604714740657,856.1833780526377,687.9097442685796,2279.6621744470913,29143.360011508965,518.5188344072631
534.5000537109374,29394.070021843574,25351.465207492165,808.7605559240542,630.8266784646365,1851.0139811749864,28642.066423055843,752.0035987877309
534.6000537109375,28507.615627193936,25383.325700243673,765.1320911717921,581.0516883092388,1534.0475318538913,28263.557011578596,244.0586156153404
534.7000537109375,28124.42230605856,25415.18619299518,724.9076661093969,537.1532878231665,1298.987380050593,27976.234526978336,148.18777908022457
534.8000537109374,28352.204556674125,25447.046685746653,687.7454203743155,498.1155304852659,1122.453808577669,27755.361445183902,596.8431114902232
534.9000537109374,28351.019365949818,25478.907178498157,653.3449668904733,463.1847868559138,987.0370955797463,27582.47402782429,768.5453381255284
535.0000537109374,28371.619303492156,25510.76767124967,621.4415496396717,431.77759491411706,880.3344417477126,27444.32125755117,927.2980459409846
535.1000537109375,27255.203709503934,25542.628164001173,591.801132815839,403.42586214259063,793.8177205698346,27331.672879529437,-76.46917002550254
535.2000537109375,28267.039327808703,25574.48865675268,564.2162556213108,377.74395849570533,721.7697266853223,27238.21859755502,1028.820730253683
535.3000537109374,28380.33140871183,25606.349149504153,538.5025200046251,354.40828877453845,660.40726888311,27159.667227166425,1220.6641815454059
535.4000537109374,27906.309892334775,25638.20964225566,514.4956040382417,333.14392011069646,607.2224771234197,27093.07164352802,813.238248806756
535.5000537109374,28654.23914293402,25670.07013500717,492.0487135975649,313.7152635933666,560.5226450364296,27036.35675723453,1617.8823856994895
535.6000537109375,27844.435124079024,25701.930627758677,471.0304008912743,295.9191890812397,519.1270745917337,26988.007292322924,856.4278317561002
535.7000537109375,27603.36504362953,25733.791120510185,451.3226911413623,279.5796986501634,482.1764786961544,26946.869988997863,656.495054631665
535.8000537109374,28598.151798916933,25765.651613261656,432.8194689942813,264.54367339165043,449.0171828982293,26912.031938545817,1686.1198603711164
535.9000537109374,28281.85628697766,25797.512106013164,415.4250845784306,250.67740798706893,419.132094563545,26882.74669314221,1399.109593835452
536.0000537109374,28173.957863305703,25829.372598764672,399.05314590469374,237.86375112637612,392.09953714487176,26858.389032940613,1315.5688303650895
536.1000537109375,28182.87304907292,25861.23309151618,383.62546984473715,225.99972617245717,367.56812471241756,26838.426412245793,1344.4466368271278
536.2000537109375,28968.569986000435,25893.093584267688,369.07116846305166,214.9945395886223,345.2407122547314,26822.400004574094,2146.169981426341
536.3000537109374,28578.85238660373,25924.95407701916,355.32585121367373,204.76790600628152,324.8635081142754,26809.91134235339,1768.9410442503395
536.4000537109374,28663.219877053725,25956.814569770668,342.330926596106,195.248633778363,306.218218070855,26800.612348215993,1862.6075288377324
536.5000537109374,29295.108660318954,25988.675062522176,330.0329894191563,186.37342599534676,289.11607477293785,26794.19755270962,2500.911107609336
536.6000537109375,29033.803906998295,26020.535555273684,318.383281942927,178.085860525146,273.393126424659,26790.397824166415,2243.4060828318798
536.7000537109375,28432.710113990863,26052.39604802519,307.33721893848144,170.3355193982952,258.9064266130985,26788.975212975067,1643.734901015796
536.8000537109374,28686.63549858307,26084.256540776663,296.85396818314086,163.07724324625693,245.53090500792905,26789.71865721399,1896.9168413690786
536.9000537109374,28193.77765148883,26116.11703352817,286.8960791493298,156.27049082522424,233.15677180594696,26792.440375308674,1401.3372761801547
537.0000537109374,28311.551813678278,26147.97752627968,277.4291536877891,149.8787871486489,221.6873502486769,26796.972817364793,1514.5789963134848
537.1000537109375,29050.657513482365,26179.838019031187,268.4215533847861,143.86924658166336,211.03725724109202,26803.16607623873,2247.491437243636
537.2000537109375,28735.70773065293,26211.698511782695,259.84413901677107,138.21215955482566,201.13086952837716,26810.885679882667,1924.8220507702645
537.3000537109374,28600.442801536155,26243.559004534167,251.67003815589936,132.88063343712443,191.90102556351383,26820.010701690706,1780.4320998454496
537.4000537109374,28947.01608494406,26275.419497285675,243.8744375154745,127.85027965222761,183.28792284731279,26830.43213730069,2116.583947643372
537.5000537109374,29062.359252205133,26307.279990037183,236.43439708089477,123.09894039282267,175.23817806431651,26842.05150557522,2220.3077466299146
537.6000537109375,28662.848893081,26339.14048278869,229.32868346111042,118.60644933709263,167.7040233212356,26854.77963890813,1808.0692541728713
537.7000537109375,27579.1117332798,26371.0009755402,222.5376202295662,114.3544216410732,160.642616585231,26868.53563399607,710.5760992837277
537.8000537109374,28745.942629064506,26402.86146829167,216.04295330968313,110.32606920324433,154.0154482775057,26883.245939082102,1862.6966899824038
537.9000537109374,28395.4418997607,26434.72196104318,209.82772970611234,106.50603780034024,147.7878291003265,26898.843557649958,1496.5983421107412
538.0000537109374,28294.01153728021,26466.582453794683,203.87618809526913,102.88026319744105,141.92844671348863,26915.26735180088,1378.7441854793287
538.1000537109375,27877.147959493766,26498.442946546194,198.17365997159106,99.43584375799011,136.4089809463955,26932.46143122217,944.6865282715953
538.2000537109375,27919.081137035642,26530.3034392977,192.7064802047418,96.16092743514429,131.20376892758503,26950.37461586517,968.7065211704721
538.3000537109374,27853.737297308704,26562.163932049174,187.46190600027884,93.04461132572678,126.28951290664234,26968.95996228182,884.7773350268835
538.4000537109374,28126.664910341977,26594.02442480068,182.42804337571692,90.0768522217572,121.6450246923807,26988.174345090534,1138.4905652514426
538.5000537109374,28579.376069459693,26625.884917552186,177.59378036796178,87.24838680973572,117.25100158189954,27007.978086311785,1571.3979831479082
538.6000537109375,27765.36079705504,26657.745410303694,172.94872627850097,84.55066035063129,113.08982944403539,27028.33462637686,737.0261706781785
538.7000537109375,27044.71286780824,26689.605903055202,168.48315634210732,81.9757628295196,109.1454092780098,27049.21023150484,-4.497363696598768
538.8000537109374,27653.270780149418,26721.466395806674,164.18796127396163,79.51637169690422,105.40300411681255,27070.57373289435,582.6970472550674
538.9000537109374,28254.045649455424,26753.326888558182,160.05460121082754,77.16570043778447,101.84910360466628,27092.39629381146,1161.6493556439636
539.0000537109374,27026.654946791015,26785.18738130969,156.07506361532236,74.91745230244456,98.47130396431002,27114.651201191766,-87.99625440075033
539.1000537109375,27438.721513820783,26817.047874061198,152.24182475904283,72.7657786170127,95.25820139516826,27137.313678832423,301.40783498836026
539.2000537109375,27149.96844974984,26848.908366812706,148.54781444177522,70.70524116448755,92.19929721859084,27160.36071963756,-10.39226988772134
539.3000537109374,27409.533622487023,26880.768859564178,144.98638364035568,68.73077818954253,89.28491331917984,27183.770934713255,225.76268777376754
539.4000537109374,26999.141987493877,26912.629352315686,141.5512748129435,66.8376736346633,86.50611662902719,27207.52441739232,-208.38242989844366
539.5000537109374,26922.805545153296,26944.489845067194,138.23659461303558,65.02152926226026,83.85465157015301,27231.602620512644,-308.7970753593472
539.6000537109375,27231.390323581563,26976.3503378187,135.03678879264876,63.27823935819372,81.32287951403578,27255.98824548358,-24.597921902015514
539.7000537109375,26651.920001753355,27008.21083057021,131.9466190966374,61.60396774781384,78.90372444018423,27280.665141854846,-628.7451401014914
539.8000537109374,27438.74397541038,27040.07132332168,128.96114196993483,59.9951268866061,76.59062408104492,27305.618216259267,133.12575915111302
539.9000537109374,27010.142174433455,27071.93181607319,126.0756889172215,58.448358814653346,74.37748593112721,27330.833349736193,-320.691175302738
540.0000537109374,26847.487627753657,27103.792308824697,123.28584837036836,56.960517787893934,72.25864757628763,27356.297322559247,-508.80969480558997
540.1000537109375,27426.406230507346,27135.652801576205,120.58744893296273,55.52865441990006,70.22884086634672,27381.997745795416,44.408484711930214
540.2000537109375,26775.14837971864,27167.513294327713,117.97654388391622,54.15000118623704,68.28315951252347,27407.92299891039,-632.7746191917504
540.3000537109374,26395.001753811553,27199.37378707918,115.44939683333145,52.821959159501155,66.41702974156804,27434.06217281358,-1039.0604190020276
540.4000537109374,26296.726909838064,27231.234279830693,113.00246843387794,51.54208585729595,64.62618368227834,27460.405017804143,-1163.6781079660796
540.5000537109374,26374.542775032183,27263.094772582197,110.6324040600115,50.308084097932166,62.906635198228095,27486.94189593837,-1112.399120906186
540.6000537109375,27201.80082764332,27294.95526533371,108.33602237537347,49.117791769624866,61.25465791366503,27513.663737392373,-311.86290974905205
540.7000537109375,26339.435586505057,27326.815758085213,106.11030471608758,47.96917242878635,59.66676520860091,27540.562000438687,-1201.1264139336308
540.8000537109374,26171.37012434698,27358.67625083669,103.95238522416298,46.86030665164335,58.139691984426726,27567.62863469692,-1396.2585103499405
540.9000537109374,25846.69271870277,27390.536743588193,101.85954167111302,45.789384071095,56.67037802360182,27594.856047354002,-1748.1633286512333
541.0000537109374,26688.11003898678,27422.397236339704,99.82918691726448,44.7546960375846,55.25595278649321,27622.237072081047,-934.127033094268
541.1000537109375,26947.30944287483,27454.25772909121,97.85886095694474,43.75462884879287,53.89372150551589,27649.764940402463,-702.4554975276333
541.2000537109375,26798.206552363477,27486.11822184272,95.94622350415406,42.78765749842256,52.58115245187125,27677.43325529717,-879.2267029336908
541.3000537109374,26492.272999625424,27517.97871459419,94.089047077201,41.85233989915195,51.31586526344838,27705.23596683399,-1212.9629672085648
541.4000537109374,26478.95735265085,27549.839207345696,92.28521054432865,40.94731153915475,50.09562023420295,27733.16734966338,-1254.209997012531
541.5000537109374,26250.808300037224,27581.699700097204,90.53269309561611,40.07128053546754,48.918308475746954,27761.221982204035,-1510.4136821668108
541.6000537109375,26824.792546887067,27613.560192848712,88.82956860928084,39.223023050907855,47.78194287103603,27789.39472737994,-964.6021804928714
541.7000537109375,26254.483645542794,27645.42068560022,87.17400038322795,38.40137904438486,46.68464974825373,27817.68071477609,-1563.1970692332943
541.8000537109374,26696.50297016457,27677.28117835169,85.5642362050544,37.605248327207384,45.62466121021455,27846.075324094167,-1149.5723539295977
541.9000537109374,26762.454858506077,27709.1416711032,83.9986037359045,36.83358690049704,44.60030806105744,27874.57416980066,-1112.119311294584
542.0000537109374,26504.98343448816,27741.002163854708,82.47550618559983,36.08540355108341,43.610013277769475,27903.17308686916,-1398.1896523809992
542.1000537109375,26104.182180839543,27772.862656606216,80.99341825821547,35.35975668525358,42.65228597915865,27931.868117528844,-1827.6859366893004
542.2000537109375,26504.85742611766,27804.723149357724,79.5508823489921,34.65575138158826,41.72571584951072,27960.655498937816,-1455.7980728201546
542.3000537109374,27029.426816825777,27836.583642109195,78.14650497494463,33.97253664574808,40.82896797822911,27989.531651708116,-960.1048348823388
542.4000537109374,26639.777804599056,27868.444134860703,76.77895342290785,33.30930285156513,39.9607780804182,28018.493169215595,-1378.7153646165389
542.5000537109374,27301.544959186565,27900.30462761221,75.44695260005,32.66527935415817,39.119948066669934,28047.53680763309,-745.9918484465234
542.6000537109375,27148.327076261296,27932.16512036372,74.14928207298148,32.039732261983055,38.305341933221115,28076.659476631907,-928.3324003706111
542.7000537109375,26918.707776233834,27964.025613115227,72.88477328269629,31.43196235586302,37.515881946327454,28105.858230700112,-1187.1504544662785
542.8000537109374,27519.81124224908,27995.8861058667,71.65230692351733,30.84130314403072,36.75054509705678,28135.130261031303,-615.319018782222
542.9000537109374,27471.46452190142,28027.746598618207,70.45081047510423,30.267119043125053,36.00835980484467,28164.47288794128,-693.0083660398595
543.0000537109374,26885.710680810906,28059.60709136971,69.27925587742237,29.708803675926745,35.28840285010155,28193.88355377316,-1308.1728729622555
543.1000537109375,26852.815218548407,28091.467584121223,68.13665733926919,29.16577827734545,34.58979651786926,28223.359816255706,-1370.5445977072995
543.2000537109375,27241.608935399512,28123.328076872727,67.02206927168842,28.63749020087981,33.91170593612691,28252.899342281424,-1011.2904068819116
543.3000537109374,26738.190712617943,28155.188569624203,65.93458433820506,28.123411518382344,33.25333659374837,28282.499902074538,-1544.309189456595
543.4000537109374,26768.210972146964,28187.049062375707,64.87333161439507,27.62303770653079,32.61393202439995,28312.15936372103,-1543.9483915740675
543.5000537109374,27422.193154621244,28218.90955512722,63.83747484986235,27.135886413938533,31.992771643845558,28341.875688034866,-919.6825334136229
543.6000537109375,26947.331947111554,28250.770047878723,62.82621082614452,26.661496303290434,31.38916872915599,28371.646923737313,-1424.3149766257593
543.7000537109375,27338.33894572266,28282.630540630234,61.83876780456573,26.199425963344734,30.802468529303077,28401.47120292745,-1063.1322572047902
543.8000537109374,27427.959511665325,28314.491033381702,60.87440405844858,25.749252886026333,30.232046497474023,28431.346736823652,-1003.387225158327
543.9000537109374,28097.429452064713,28346.351526133214,59.932406484484694,25.310572504200714,29.677306636233258,28461.27181175813,-363.842359693419
544.0000537109374,27835.04583054839,28378.21201888472,59.01208928844152,24.882997286060245,29.13767994739146,28491.244785406612,-656.1989548582205
544.1000537109375,27350.51387034701,28410.07251163623,58.112792740675516,24.466155882342314,28.61262297907432,28521.264083238322,-1170.750212891311
544.2000537109375,28593.909613658336,28441.933004387734,57.2338819972644,24.059692322896137,28.101616463103817,28551.328195170998,42.58141848733794
544.3000537109374,28565.307315626982,28473.793497139206,56.374745982831904,23.663265259362127,27.60416403633676,28581.435672417738,-16.128356790755788
544.4000537109374,27652.158015513636,28505.653989890714,55.534796331401026,23.27654725096435,27.11979104010369,28611.58512451318,-959.4271089995455
544.5000537109374,28616.858758639708,28537.514482642222,54.71346638187248,22.899224090642512,26.648043392357085,28641.775216507092,-24.91645786738445
544.6000537109375,28451.000011670916,28569.37497539373,53.910210224916604,22.53099416893443,26.188486527534206,28672.004666315115,-221.00465464419904
544.7000537109375,28170.216138751366,28601.235468145238,53.124501798308685,22.17156787321939,25.74070439953998,28702.272242216306,-532.05610346494
544.8000537109374,28605.247129481562,28633.09596089671,52.35583402791142,21.820667020093573,25.304298543593063,28732.576760488308,-127.32963100674533
544.9000537109374,28827.568482362527,28664.956453648218,51.603718011689054,21.47802431880544,24.878887192997773,28762.91708317171,64.65139919081776
545.0000537109374,28696.816946399726,28696.816946399726,50.86768224432092,21.143382863830933,24.46410444720798,28793.292115955086,-96.47516955536048
