binding_energy_eV,raw_intensity,background,component:imide_carbonyl_O,component:acid_carbonyl_O,component:acid_hydroxyl_OH,total_fit,residual
526.4000537109374,22501.064824915287,22426.39903474025,565.7061123951052,131.79843927792095,74.49434903695158,23198.39793545023,-697.3331105349425
526.5000537109374,22066.16519582906,22426.39903474025,590.3279773982111,136.27336089194955,76.7094868549713,23229.70985988538,-1163.5446640563205
526.6000537109375,22287.616912974958,22426.39903474025,616.5793818771112,140.97897859178968,79.02454317471303,23262.981938383866,-975.365025408908
526.7000537109375,22447.74197530853,22426.39903474025,644.6060547551409,145.93134354336522,81.44559531507267,23298.38202835383,-850.6400530452993
526.8000537109374,23000.68492538643,22426.39903474025,674.5702271498302,151.1479198380933,83.97918786177834,23336.09636958995,-335.41144420352066
526.9000537109374,22682.79087387195,22426.39903474025,706.6529025241202,156.64773553118602,86.63237626445377,23376.33204906001,-693.5411751880602
527.0000537109374,22654.478633396833,22426.39903474025,741.0564955161557,162.45155273802592,89.41277523230038,23419.319858226732,-764.8412248298991
527.1000537109375,21915.732594735677,22426.39903474025,778.0079089138356,168.58205956849847,92.32861253875198,23465.317615761338,-1549.5850210256613
527.2000537109375,22295.817363540948,22426.39903474025,817.7621336714478,175.06408714010507,95.38878893362217,23514.614044485425,-1218.796680944477
527.3000537109374,22389.609028752962,22426.39903474025,860.606477010451,181.92485545782867,98.6029449639233,23567.533312172454,-1177.924283419492
527.4000537109374,22152.775098910763,22426.39903474025,906.8655512033588,189.19425259942287,101.9815356240674,23624.4403741671,-1471.6652752563386
527.5000537109374,22404.37376099468,22426.39903474025,956.9071958862944,196.90515242077382,105.53591389563162,23685.74729694295,-1281.3735359482707
527.6000537109375,22414.46917497789,22426.39903474025,1011.1495702192968,205.0937769247095,109.27842440029862,23751.920806284557,-1337.451631306667
527.7000537109375,23262.528799208358,22426.39903474025,1070.0697587983054,213.8001105503024,113.22250858099605,23823.491412669853,-560.9626134614955
527.8000537109374,22197.829840692455,22426.39903474025,1134.214427318365,223.06837498046204,117.38282305154137,23901.06466009062,-1703.2348193981634
527.9000537109374,22996.46452820494,22426.39903474025,1204.2134157234216,232.9475746841637,121.77537302056338,23985.335398168398,-988.870869963459
528.0000537109374,23095.943356635078,22426.39903474025,1280.7978009728017,243.49212537022223,126.41766300906636,24077.10662409234,-981.1632674572611
528.1000537109375,23074.512071430134,22426.39903474025,1364.8251204680128,254.76257991437421,131.32886745283034,24177.31560257547,-1102.803531145335
528.2000537109375,23458.178949739733,22426.39903474025,1457.31646469694,266.82646923435254,136.53002422220595,24287.07199289375,-828.8930431540175
528.3000537109374,22907.086050375172,22426.39903474025,1559.5135102526826,279.75927916987695,142.04425461793727,24407.716078780748,-1500.630028405576
528.4000537109374,23019.921317388784,22426.39903474025,1672.9688757488182,293.64558887195597,147.89701403002977,24540.910513391056,-1520.9891960022724
528.5000537109374,23754.705387028964,22426.39903474025,1799.691041370636,308.5804018173617,154.11637819943894,24688.78685612769,-934.0814690987245
528.6000537109375,23348.742643082107,22426.39903474025,1942.3757820844876,324.6707078401919,160.73337092737324,24854.178895592304,-1505.436252510197
528.7000537109375,23415.913599890308,22426.39903474025,2104.769119736686,342.0373244225388,167.78234016755314,25040.987819067028,-1625.0742191767204
528.8000537109374,24519.814796913462,22426.39903474025,2292.2201352393845,360.8170796795716,175.3013907561978,25254.737640415406,-734.9228435019431
528.9000537109374,25157.79407910708,22426.39903474025,2512.491105456595,381.16542153103023,183.33288363602233,25503.388445363897,-345.594366256817
529.0000537109374,25096.600612248967,22426.39903474025,2776.8897567003337,403.25957447455465,191.92401338257028,25798.47237929771,-701.8717670487422
529.1000537109375,24411.595617148265,22426.39903474025,3101.7633950120367,427.3024307909253,201.1274782342089,26156.59233877742,-1744.9967216291552
529.2000537109375,25820.41005798934,22426.39903474025,3510.335360908011,453.52748246127857,211.0022597826949,26601.264137892234,-780.854079902896
529.3000537109374,26356.553287790928,22426.39903474025,4034.761158049165,482.20531925212634,221.61453317984692,27164.98004522139,-808.4267574304613
529.4000537109374,26986.377040723466,22426.39903474025,4718.133648528421,513.6526144541169,233.0387334438312,27891.224031166617,-904.8469904431513
529.5000537109374,27506.031161901832,22426.39903474025,5615.988453682259,548.2452140714433,245.3588097097747,28835.991512203727,-1329.9603503018952
529.6000537109375,29152.748042525487,22426.39903474025,6796.688115711223,586.4381129228454,258.66970801947855,30068.194971393797,-915.4469288683104
529.7000537109375,31130.686379055485,22426.39903474025,8339.954306552043,628.7969657942489,273.07913636879226,31668.229443455333,-537.5430643998479
529.8000537109374,33200.78540007017,22457.994720377705,10332.841003391652,676.0485778468135,288.7096869965429,33755.593988612716,-554.8085885425462
529.9000537109374,35643.938179025026,22457.994720377705,12862.656910159603,729.1616951216272,305.70142772122625,36355.514753380165,-711.5765743551383
530.0000537109374,38096.83214031867,22457.994720377705,16006.766041479957,789.4742583720855,324.21514067338023,39578.45016090313,-1481.6180205844576
530.1000537109375,42858.92099258807,22457.994720377705,19819.75101207228,858.8884421469096,344.4365089492697,43481.07068354616,-622.1496909580892
530.2000537109375,47707.361296524934,22457.994720377705,24318.93411701837,940.1587630051672,366.58177449883493,48083.66937490007,-376.30807837513566
530.3000537109374,53846.670450699385,22457.994720377705,29469.44356635261,1037.298648558638,390.90578718838947,53355.642722477336,491.0277282220486
530.4000537109374,59521.710515200866,22457.994720377705,35169.63482763986,1156.1232771622283,417.714045663616,59201.46687084341,320.2436443574552
530.5000537109374,66374.64082659637,22457.994720377705,41236.81385641681,1304.92669977638,447.3814450373662,65447.11672160826,927.5241049881079
530.6000537109375,72593.3881729068,22457.994720377705,47392.90324159613,1495.2552942976013,480.3821688555681,71826.535425127,766.8527477797907
530.7000537109375,79453.46609173497,22457.994720377705,53252.651000675905,1742.6862573087508,517.3376436872101,77970.66962204958,1482.7964696853887
530.8000537109374,84610.17772531882,22457.994720377705,58326.6603748999,2067.453328436628,559.0927389097875,83411.20116262401,1198.9765626948065
530.9000537109374,88037.83693859844,22457.994720377705,62065.60025489848,2494.6943351248906,606.8341723930795,87625.12348279415,412.71345580428897
531.0000537109374,88605.36573479432,22457.994720377705,63970.890798992325,3054.0469882848274,662.2685830085647,90145.20109066344,-1539.835355869116
531.1000537109375,89671.85114780812,22457.994720377705,63752.42816173682,3778.3168084548843,727.8794026336454,90716.61909320304,-1044.767945394924
531.2000537109375,88836.92903706364,22457.994720377705,61444.814026602195,4701.008194085575,807.2790641806109,89411.09600524607,-574.1669681824278
531.3000537109374,85510.27393118171,22457.994720377705,57392.57023778715,5852.65601760982,905.6630465385924,86608.88402231326,-1098.6100911315443
531.4000537109374,83066.69110987775,22457.994720377705,52116.59267594681,7256.101024232796,1030.351530101057,82861.03995065836,205.6511592193856
531.5000537109374,78926.50771271178,22457.994720377705,46160.72824909146,8921.057226163197,1191.3709748205933,78731.15117045295,195.356542258829
531.6000537109375,75475.83518648556,22457.994720377705,39995.12237045935,10838.424247003939,1401.982759111222,74693.52409695221,782.3110895333521
531.7000537109375,71816.0543432854,22457.994720377705,33982.87401681563,12974.698663382937,1679.0152019560987,71094.58260253238,721.4717407530261
531.8000537109374,69194.10661068537,22457.994720377705,28381.693022577434,15266.529376809078,2042.8111634277507,68149.02828319196,1045.0783274934074
531.9000537109374,67257.34299895898,22457.994720377705,23356.766238164593,17615.24798121168,2516.5837914523468,65946.59273120633,1310.75026775265
532.0000537109374,64211.62298566686,22457.994720377705,18995.115360185082,19881.989171079065,3124.9971837817598,64460.09643542361,-248.47344975675514
532.1000537109375,62408.41852670017,22457.994720377705,15319.891130342403,21887.16265700046,3891.8699633406663,63556.91847106123,-1148.499944361065
532.2000537109375,62221.20020316766,22457.994720377705,12305.049959522963,23423.40824341574,4837.034667515354,63023.48759083176,-802.2873876641024
532.3000537109374,62241.265800028035,22457.994720377705,9890.28268497149,24292.76357377263,5972.544290728003,62613.58526984983,-372.31946982179215
532.4000537109374,61602.523278380555,22475.579957425034,7995.258633475791,24365.256296560707,7298.538121731119,62134.63300919265,-532.1097308120952
532.5000537109374,60692.67396800332,22508.103363626476,6531.996601569122,23629.403086896324,8799.082073780348,61468.58512587227,-775.9111578689481
532.6000537109375,60840.54410205955,22513.729565770842,5414.454691885608,22197.11745715495,10438.132902522148,60563.43461733355,277.10948472600285
532.7000537109375,60334.92187903697,22546.07319112523,4564.970389946979,20258.957869952945,12155.53515559265,59525.5366066178,809.3852724191674
532.8000537109374,59148.76597419007,22561.63750070279,3917.72146757887,18024.10629683437,13863.085649269178,58366.5509143852,782.2150598048684
532.9000537109374,57674.33869919449,22561.63750070279,3419.7599533200255,15678.542292020858,15442.107215014717,57102.04696105839,572.291738136104
533.0000537109374,56093.27398355639,22561.63750070279,3030.344968061271,13368.482321623138,16747.379468754967,55707.84425914217,385.4297244142217
533.1000537109375,54052.39345702624,22561.63750070279,2719.2915221466124,11199.353048604098,17625.642254460698,54105.924325914195,-53.53086888795224
533.2000537109375,51416.828001712194,22561.63750070279,2464.9248667483807,9240.314605512744,17952.926875874702,52219.803848838616,-802.9758471264213
533.3000537109374,49823.980978971,22561.63750070279,2252.052257407433,7529.722404129416,17678.12712513218,50021.53928737182,-197.5583084008249
533.4000537109374,47060.62083933829,22658.843491054376,2070.1896934895676,6080.565983905636,16844.34202227467,47653.94119072425,-593.3203513859553
533.5000537109374,44312.9267342607,22783.068765390955,1912.1417259107923,4886.025135758883,15570.748700558484,45151.98432761912,-839.0575933584187
533.6000537109375,42288.99588952761,22926.20559844113,1772.9386218673972,3925.1592016757045,14009.76676829523,42634.07019027947,-345.0743007518613
533.7000537109375,40106.15210944844,23118.70712570349,1649.0836965100411,3168.4176083609655,12308.348999539714,40244.55743011421,-138.40532066576998
533.8000537109374,37784.65405044658,23328.814964465135,1538.0440564935993,2582.519014458849,10587.82714679059,38037.20518220817,-252.5511317615892
533.9000537109374,35810.80113249469,23524.066569031318,1437.9184735608158,2134.3219946626677,8939.045983672055,36035.35302092686,-224.55188843216456
534.0000537109374,35040.858920098566,23703.77867068948,1347.2265852078754,1793.505513897648,7424.486004020828,34268.99677381583,771.8621462827359
534.1000537109375,32600.03457186281,23924.74242439304,1264.7771700174849,1534.088787001632,6082.159178702115,32805.76756011427,-205.73298825146048
534.2000537109375,31593.596061544937,24004.004666529836,1189.5859306652326,1334.9794310347218,4929.615787856137,31458.185816085926,135.41024545901018
534.3000537109374,30536.336783529907,24073.72109561695,1120.82335673305,1179.8198212965226,3967.970904093908,30342.33517774043,194.00160578947543
534.4000537109374,30243.617672616292,24117.59418985352,1057.7805439890615,1056.4097409040394,3186.0554918357984,29417.839966582418,825.777706033874
534.5000537109374,29286.148693155657,24175.475715198503,999.8457137408254,955.9413066871521,2564.5643093223857,28695.827044948866,590.321648206791
534.6000537109375,29692.616889768597,24196.40759252556,946.4872212927057,872.2162554383004,2079.893151171484,28095.00422042805,1597.6126693405458
534.7000537109375,28311.008642263532,24263.88198860678,897.240652303183,800.947850313342,1707.3471093813523,27669.41760060466,641.591041658874
534.8000537109374,27986.33432990864,24263.88198860678,851.6986376246125,739.1935058053923,1423.515210752802,27278.289342789587,708.044987119054
534.9000537109374,27695.953034439583,24263.88198860678,809.5025880579176,684.9251841409304,1207.7647960425788,26966.074556848205,729.8784775913773
535.0000537109374,27845.588033675904,24263.88198860678,770.3358615443965,636.7222182509535,1042.9476554482649,26713.887723850396,1131.7003098255082
535.1000537109375,27201.77511437458,24263.88198860678,733.918045711879,593.5618206917719,915.4963696177678,26506.8582246282,694.9168897463824
535.2000537109375,27422.742670871314,24263.88198860678,700.0001349326768,554.6816019363984,815.1181784469818,26333.681903922836,1089.060766948478
535.3000537109374,27200.346132023173,24263.88198860678,668.3604385889672,519.4919337490804,734.2771927953098,26186.011553740136,1014.3345782830365
535.4000537109374,28190.84192996038,24263.88198860678,638.8010943043679,487.5210809233104,667.6130241795952,26057.817188014054,2133.0247419463267
535.5000537109374,27270.124710437107,24310.79445120111,611.1450856482406,458.3809898094505,611.3930925952864,25991.713619254086,1278.4110911830212
535.6000537109375,27430.32297515168,24310.79445120111,585.2336828475336,431.74568790299554,563.0498689074496,25890.823690859088,1539.499284292593
535.7000537109375,27815.694336672383,24318.296407995727,560.9242397266469,407.337228561956,520.8197097378571,25807.377586022187,2008.316750650196
535.8000537109374,27852.788791746298,24355.425303773278,538.0882917358815,384.91612706503,483.4781419209951,25761.907864495184,2090.8809272511135
535.9000537109374,27463.165457161736,24399.077545046945,516.6099093063123,364.27450712312674,450.1555974104248,25730.117558886806,1733.04789827493
536.0000537109374,27243.00025002907,24421.069108366428,496.3842683966911,345.2309401993645,420.2144811693489,25682.89879813183,1560.101451897237
536.1000537109375,27391.92875121411,24432.171230623753,477.31640634034636,327.62639819851404,393.1698603698212,25630.283895532433,1761.6448556816758
536.2000537109375,27687.00481954594,24456.21810294187,459.32013623508686,311.3209836636578,368.6394769508331,25595.49869979145,2091.506119754489
536.3000537109374,28075.411498437945,24502.51529698544,442.3170973567753,296.1912345531772,346.3125805929344,25587.336209488327,2488.075288949618
536.4000537109374,27710.63530594681,24576.94317937138,426.2359225878603,282.12787328352977,325.9304055687085,25611.23738081148,2099.3979251353303
536.5000537109374,27024.298549653533,24630.13869262927,411.0115067696724,269.03391041223557,307.27366696285867,25617.457776774034,1406.8407728794991
536.6000537109375,27867.350208959884,24640.934445982835,396.5843623181107,256.8230373596498,290.15423609053687,25584.49608175113,2282.854127208753
536.7000537109375,27712.19350766124,24709.015601496663,382.9000504756984,245.41825781821498,274.40931593586816,25611.743225726445,2100.4502819347945
536.8000537109374,28115.929030100055,24769.07038302871,369.9086782767704,234.75071794853048,259.8971498811139,25633.626929135124,2482.302100964931
536.9000537109374,28589.771489956824,24857.452772513585,357.5644527353575,224.75870310692872,246.49371369652317,25686.269642052393,2903.50184790443
537.0000537109374,27603.546223035628,24978.618152702576,345.8252849734753,215.38677470939876,234.09007547491726,25773.92028786037,1829.6259351752597
537.1000537109375,28444.810919046333,25037.1363808194,334.6524380279691,206.58502546267226,222.59023710593056,25800.964081415972,2643.846837630361
537.2000537109375,27809.2877970605,25152.210241022047,324.0102129397854,198.30843491146464,211.90934107948596,25886.438229952782,1922.849567107718
537.3000537109374,27976.067211136815,25227.335041524173,313.865668464288,190.51631027004066,201.97216515552063,25933.689185414023,2042.3780257227918
537.4000537109374,27620.68070794866,25314.80084423326,304.1883703672639,183.17179997529766,192.71184970597656,25994.8728642818,1625.807843666862
537.5000537109374,27201.728113506008,25380.438062154393,294.9501668058916,176.2414694274913,184.06881618928406,26035.69851457706,1166.029598928948
537.6000537109375,28243.30685299504,25420.022165423055,286.12498675080104,169.69493005801544,175.9898442583599,26051.83192649023,2191.4749265048085
537.7000537109375,27936.18648871007,25528.83277603109,277.6886587979001,163.5045142493517,168.42728143714592,26138.453230515486,1797.7332581945848
537.8000537109374,28699.80578381372,25618.7574376595,269.61874805543505,157.64498978266187,161.33836413918118,26207.35953963678,2492.446244176943
537.9000537109374,28116.30414988591,25759.638132460535,261.894409082058,152.0933084469541,154.68463257744705,26328.310482566994,1787.993667318915
538.0000537109374,27573.359215586614,25863.4740178116,254.49625310239722,146.8283842446801,148.43142512804954,26413.23008028673,1160.129135299885
538.1000537109375,27597.997724837245,25932.86075109915,247.40622794299432,141.83089729941085,142.54744014693682,26464.64531648849,1133.3524083487537
538.2000537109375,27918.69074336609,26004.80368877476,240.60750931956673,137.08312013532944,137.0043552262863,26519.498673455942,1399.1920699101465
538.3000537109374,27261.935655292775,26098.58492247576,234.08440226939743,132.56876347324848,131.7764955064997,26597.014583724904,664.921071567871
538.4000537109374,27411.207620979967,26150.350459776495,227.82225166448936,128.2728390892626,126.84054400165952,26633.286094531908,777.921526448059
538.5000537109374,28000.07913457926,26212.68086112389,221.8073608648544,124.18153762223724,122.17528800552142,26680.8450476165,1319.2340869627587
538.6000537109375,26993.0471455083,26314.2373978189,216.0269176789487,120.28211950486732,117.76139656466293,26768.307831567377,224.73931394092142
538.7000537109375,27629.41099372749,26350.798410339252,210.46892689289066,116.56281743898731,113.5812247707361,26791.411379441866,837.9996142856253
538.8000537109374,27113.711922556235,26429.61783463038,205.12214871261372,113.012749045422,109.61864126206633,26857.37137365048,256.340548905755
538.9000537109374,27151.54980811688,26475.45361611556,199.97604253565913,109.62183849803904,105.85887585910558,26890.910373008363,260.6394351085182
539.0000537109374,27205.177797872213,26524.413398068788,195.02071553319374,106.38074610549663,102.28838470669572,26928.103244414175,277.0745534580383
539.1000537109375,27161.417783848337,26577.500382491726,190.24687557875382,103.28080493613089,98.89473067326401,26969.922793679874,191.49499016846312
539.2000537109375,26227.231353201805,26628.3306365353,185.64578810992023,100.31396369529573,95.66647707562255,27009.956865416138,-782.7255122143324
539.3000537109374,27053.743969123916,26628.3306365353,181.2092365527072,97.47273516250371,92.5930930673274,26999.605701317836,54.138267806079966
539.4000537109374,25819.974604571424,26673.259145597534,176.92948597710125,94.75014958055034,89.66486925704399,27034.60365041223,-1214.6290458408075
539.5000537109374,26593.999084237686,26673.259145597534,172.79924968651204,92.13971246234762,86.8728423177169,27025.07095006411,-431.07186582642316
539.6000537109375,26689.771307543997,26689.213155461253,168.81165847407624,89.63536634485584,84.20872751282168,27031.868907793007,-342.0976002490097
539.7000537109375,26676.08316308079,26711.908994040645,164.96023230588847,87.23145607507509,81.66485820758535,27045.765540629192,-369.68237754840084
539.8000537109374,26026.28161292467,26734.181923075914,161.23885421510508,84.92269726130371,79.23413155415179,27059.577606106475,-1033.295993181804
539.9000537109374,26100.564317577366,26734.181923075914,157.64174621222173,82.70414756504287,76.90995964366098,27051.437776496838,-950.8734589194719
540.0000537109374,26439.04537442267,26734.181923075914,154.1634470359413,80.57118054584048,74.68622550770678,27043.602776165404,-604.5574017427352
540.1000537109375,26273.56437715604,26742.28895623761,150.79879158589637,78.51946180356116,72.55724342863515,27044.164453055702,-770.6000758996634
540.2000537109375,26307.245071965397,26742.28895623761,147.54289189382717,76.54492719098262,70.51772308483044,27036.89449840725,-729.6494264418543
540.3000537109374,25994.738258041543,26742.586306795416,144.39111950332455,74.6437628944493,68.56273711471083,27030.183926307902,-1035.4456682663586
540.4000537109374,25888.244477016196,26742.586306795416,141.33908914043369,72.81238720221974,66.68769173313352,27023.425474871205,-1135.1809978550082
540.5000537109374,26193.44099372028,26742.586306795416,138.38264356841077,71.0474337994895,64.88830007737258,27016.90468424069,-823.4636905204097
540.6000537109375,26396.891952300895,26742.586306795416,135.51783952961375,69.34573644603806,63.16055799754982,27010.610440768618,-613.7184884677226
540.7000537109375,25999.630912001274,26750.16435608559,132.7409346864562,67.70431490758995,61.500722039434685,27012.11032771907,-1012.4794157177967
540.8000537109374,26203.42209731296,26750.16435608559,130.04837548122205,66.12036202527533,59.905289396275,27006.238382988362,-802.8162856754025
540.9000537109374,26128.364633487545,26750.16435608559,127.43678584169955,64.59123181940618,58.37097963151943,27000.563353378213,-872.1987198906681
541.0000537109374,25861.6707454839,26750.16435608559,124.90295666610557,63.11442853431955,56.89471799641269,26995.076459282427,-1133.4057137985255
541.1000537109375,26139.03130146025,26750.16435608559,122.44383602649341,61.687596540313535,55.47362018577321,26989.76940883817,-850.7381073779179
541.2000537109375,25813.43682436313,26750.16435608559,120.05652003521148,60.3085110170757,54.104978392379834,26984.634365530255,-1171.1975411671265
541.3000537109374,26253.854214662475,26750.16435608559,117.73824432368305,58.97506935037678,52.786248535378526,26979.663918295028,-725.8097036325526
541.4000537109374,26811.449900419047,26750.479749251575,115.48637608709716,57.68528318041755,51.51503855137358,26975.166447070464,-163.71654665141614
541.5000537109374,26377.248151214753,26787.4568038908,113.29840665256393,56.43727104615611,50.28909764860498,27007.481579238127,-630.2334280233736
541.6000537109375,25483.576311724682,26796.339253466587,111.17194453174525,55.22925157517813,49.10630643491952,27011.846756008432,-1528.2704442837494
541.7000537109375,26011.069728712384,26796.339253466587,109.10470892228821,54.05953717346242,47.964667839475126,27007.468167401814,-996.3984386894299
541.8000537109374,26158.878726649942,26796.339253466587,107.09452362526433,52.926528173611715,46.86229875623102,27003.222604021696,-844.3438773717535
541.9000537109374,26608.840891661494,26796.339253466587,105.13931134848734,51.82870740393556,45.79742234451479,26999.104694563524,-390.2638029020309
542.0000537109374,26195.45992606103,26821.2736500745,103.23708836805415,50.7646351442255,44.76836092842095,27020.043734515202,-824.583808454172
542.1000537109375,26220.57485881092,26821.2736500745,101.38595952258596,49.732944437104535,43.77352944248696,27016.166083476677,-795.5912246657572
542.2000537109375,26299.687234004898,26821.28652869961,99.58411351674519,48.73233672665711,42.81142937625393,27012.414408319266,-712.7271743143683
542.3000537109374,26509.295869892892,26826.667924885955,97.82981851239882,47.76157779852663,41.88064317486336,27014.139964371745,-504.84409447885264
542.4000537109374,26015.535150399875,26845.93130032366,96.12141798748466,46.819493997932604,40.97982905692952,27029.852041366008,-1014.3168909661326
542.5000537109374,26291.616025375177,26845.93130032366,94.45732684421509,45.90496870412535,40.10771621460734,27026.401312086608,-734.7852867114307
542.6000537109375,27214.258163583705,26851.363039245636,92.83602774959083,45.01693904160848,39.26310036401789,27028.479106400853,185.77905718285183
542.7000537109375,26725.340578898937,26917.2100593142,91.25606769255751,44.15439281017226,38.444839617174644,27091.065359434102,-365.72478053516534
542.8000537109374,26639.4685928323,26951.315500735553,89.71605474327853,43.3163656172771,37.65185064917678,27121.999771745286,-482.5311789129846
542.9000537109374,26243.71589074112,26979.986863391914,88.21465500108386,42.50193819770466,36.88310513681511,27147.58656172752,-903.8706709863982
543.0000537109374,26969.70805622895,26982.989342645076,86.75058971868363,41.710233906663035,36.13762644689656,27147.58779271732,-177.87973648837215
543.1000537109375,26963.91621480072,27033.55013721277,85.32263259108815,40.94041637363593,35.414486554491276,27195.227672731984,-231.31145793126416
543.2000537109375,27237.078755833012,27083.891353181076,83.9296071985768,40.19168730533284,34.712803173080744,27242.725450858066,-5.646695025054214
543.3000537109374,26801.45092621866,27152.22000577075,82.57038459379544,39.463284427018884,34.0317370801401,27308.285411871704,-506.8344856530457
543.4000537109374,26771.38303252149,27192.259608052602,81.24388102377458,38.75447955236188,33.370489623111354,27345.62845825185,-574.245425730358
543.5000537109374,26876.91734483031,27230.4827401938,79.94905577834587,38.06457677273241,32.72830039202747,27381.224673136905,-504.30732830659326
543.6000537109375,27525.575522670864,27275.738271652997,78.68490915698376,37.39291075757775,32.1044450461861,27423.920536613747,101.65498605711764
543.7000537109375,26770.496584686964,27363.47972713971,77.45048054670988,36.738845158171536,31.498233283356967,27509.16728612795,-738.6707014409876
543.8000537109374,26771.749673758404,27402.062435047923,76.2448466041805,36.1017711076206,30.90900694095111,27545.318059700676,-773.5683859422716
543.9000537109374,27742.169766278214,27440.859179605995,75.06711953555231,35.48110581055656,30.33613821945293,27581.743543171557,160.42622310665683
544.0000537109374,27535.186312094644,27543.13751495145,73.91644546818758,34.87629121645348,29.779028019222572,27681.70927965531,-146.5229675606679
544.1000537109375,27718.995951071523,27632.02900169474,72.79200290861688,34.2867927709454,29.237104382473944,27768.344901756776,-49.34895068525293
544.2000537109375,28066.68750844474,27733.043006418095,71.69300128160029,33.7120982399623,28.709821032914935,27867.157926972573,199.52958147216486
544.3000537109374,27833.920540088187,27856.875389886314,70.61867954544707,33.15171660187401,28.19665600612191,27988.842442039757,-154.92190195156945
544.4000537109374,28112.237775461457,27965.628797936944,69.56830487907686,32.60517700318539,27.69711036426784,28095.499390183475,16.73838527798216
544.5000537109374,28499.079212297554,28092.665932252192,68.5411714366267,32.07202777366418,27.210706989334625,28220.489838451816,278.589373845738
544.6000537109375,28590.8086871587,28245.06896929749,67.53659916564202,31.551835497059336,26.73698944937556,28370.894393409566,219.91429374913423
544.7000537109375,28558.335610215498,28403.569301095096,66.55393268518866,31.044184133865137,26.275520932832052,28527.442938846983,30.89267136851413
544.8000537109374,28458.407239734173,28550.502837245233,65.59254022043609,30.548674192826834,25.825883246278657,28672.469934904773,-214.0626951705999
544.9000537109374,29022.38216791006,28691.016565594724,64.65181259048377,30.064921948117654,25.38767587132107,28811.120976004648,211.26119190541067
545.0000537109374,28967.98756205017,28868.450190359184,63.731162246429676,29.59255869934317,24.960515076702336,28986.73442638166,-18.746864331489633
