binding_energy_eV,raw_intensity,background,component:carbonyl_O,component:acid_hydroxyl_methoxy_O,total_fit,residual
533.8000537109374,39102.90273079654,25141.66526788441,1431.9612367507452,10692.876001031422,37266.502505666576,1836.4002251299607
533.9000537109374,36337.87893616366,25174.33785982991,1339.8438823310819,8658.0706936942,35172.25243585519,1165.62650030847
534.0000537109374,34671.08430940761,25207.01045177541,1256.3543633847155,7048.702721294642,33512.06753645477,1159.0167729528403
534.1000537109375,33530.37868067381,25239.68304372091,1180.3884509298614,5794.958791813606,32215.030286464378,1315.3483942094354
534.2000537109375,31848.18086820241,25272.355635666412,1111.0429191061953,4828.412403020516,31211.810957793125,636.3699104092848
534.3000537109374,31005.747325961533,25305.028227611874,1047.5619528701213,4086.8797496615375,30439.469930143532,566.2773958180005
534.4000537109374,30232.009269554474,25337.700819557376,989.3023758777957,3517.1227238117244,29844.125919246897,387.8833503075766
534.5000537109374,29876.42420092987,25370.373411502875,935.7102793657225,3075.770180878036,29381.853871746633,494.570329183236
534.6000537109375,29797.01073279901,25403.046003448377,886.3045774943613,2728.95641421301,29018.306995155748,778.7037376432636
534.7000537109375,28820.304139822176,25435.718595393875,840.6648600259327,2451.181733059656,28727.565188479464,92.73895134271152
534.8000537109374,28689.86638765286,25468.39118733934,798.4220177084919,2223.8228085273486,28490.636013575182,199.23037407767697
534.9000537109374,28056.654818374172,25501.06377928484,759.2507529497688,2033.6038230935874,28293.918355328195,-237.26353695402213
535.0000537109374,28147.076856125568,25533.73637123034,722.8634465605417,1871.2194562583113,28127.819274049194,19.257582076374092
535.1000537109375,27847.242882930936,25566.408963175843,689.0050503271052,1730.2001080775935,27985.61412158054,-138.3712386496045
535.2000537109375,28739.66893749053,25599.08155512134,657.4487865003986,1606.038131856925,27862.568473478666,877.1004640118626
535.3000537109374,28530.09689058525,25631.754147066807,627.9924995084779,1495.551077852746,27755.29772442803,774.7991661572196
535.4000537109374,27668.71134434332,25664.426739012306,600.4555443117505,1396.438396488205,27661.320679812263,7.390664531056245
535.5000537109374,27891.68087717466,25697.099330957808,574.6761213674828,1306.9842294500934,27578.759681775384,312.92119539927444
535.6000537109375,27960.707689549756,25729.771922903306,550.5089860815347,1225.8639232284752,27506.144832213315,454.5628573364411
535.7000537109375,28061.514836249244,25762.44451484881,527.8234739490829,1152.0205465430834,27442.288535340973,619.2263009082708
535.8000537109374,27743.32918956018,25795.11710679427,506.5017929180025,1084.586721099759,27386.205620812034,357.1235687481458
535.9000537109374,28041.526652340763,25827.789698739773,486.4375427395669,1022.8348292369375,27337.062070716278,704.4645816244847
536.0000537109374,27963.743656898383,25860.46229068527,467.5344277356472,966.144586171056,27294.141304591973,669.6023523064105
536.1000537109375,27884.820623841242,25893.134882630773,449.7051348598501,913.9811255891373,27256.82114307976,627.9994807614821
536.2000537109375,28695.747852325396,25925.80747457627,432.8703534152649,865.8794829457794,27224.557310937314,1471.1905413880813
536.3000537109374,28875.012958428688,25958.480066521737,416.95791649856056,821.4330642239551,27196.871047244254,1678.1419111844334
536.4000537109374,28626.234874874226,25991.152658467236,401.90204731701516,780.2847020855734,27173.339407869826,1452.8954670044004
536.5000537109374,28445.240523826855,26023.825250412738,387.64269608712306,742.1194840993044,27153.587430599164,1291.653093227691
536.6000537109375,28515.94091205675,26056.49784235824,374.12495536217034,706.6588645312223,27137.281662251633,1378.6592498051177
536.7000537109375,28636.26183277308,26089.170434303738,361.29854342866105,673.6557526797521,27124.12473041215,1512.1371023609317
536.8000537109374,27862.656177428795,26121.8430262492,349.11734691610934,642.8903725373333,27113.850745702643,748.8054317261522
536.9000537109374,28288.629368372593,26154.515618194702,337.53901503226535,614.1667476247867,27106.221380851755,1182.4079875208372
537.0000537109374,28317.425790360507,26187.188210140204,326.52459890644406,587.3097011199792,27101.02251016663,1216.4032801938774
537.1000537109375,28576.799928122808,26219.860802085703,316.03823042931054,562.1622853178635,27098.06131783288,1478.738610289929
537.2000537109375,28356.1724322107,26252.533394031205,306.0468357470602,538.5835713724002,27097.163801150666,1259.0086310600345
537.3000537109374,28190.23312424657,26285.205985976667,296.5198792220225,516.446742928884,27098.172608127574,1092.060516118996
537.4000537109374,28021.876833613736,26317.87857792217,287.42913422982105,495.63744711428694,27100.945159266277,920.9316743474592
537.5000537109374,28605.48181381048,26350.551169867667,278.7484776405069,476.05236422767103,27105.352011735846,1500.1298020746326
537.6000537109375,27761.277303529852,26383.22376181317,270.45370523944626,457.5979638567772,27111.275430909394,650.001872620458
537.7000537109375,28741.541881944027,26415.896353758668,262.5223656950949,440.18942037376604,27118.608139827527,1622.9337421165
537.8000537109374,28497.028260494786,26448.568945704134,254.9336109825906,423.74966506620336,27127.252221752926,1369.7760387418602
537.9000537109374,28340.61835787578,26481.241537649636,247.66806143254408,408.2085557194208,27137.1181548016,1203.5002030741816
538.0000537109374,27990.76735641887,26513.914129595134,240.70768379961507,393.5021474223566,27148.123960817105,842.6433956017645
538.1000537109375,28218.55080018115,26546.586721540632,234.03568093999687,379.5720508301439,27160.194453310774,1058.356346870376
538.2000537109375,27661.29337627185,26579.259313486134,227.63639185625104,366.36486617410077,27173.260571516486,488.03280475536303
538.3000537109374,27766.836973498383,26611.9319054316,221.49520101466038,353.83168303265234,27187.258789478914,579.5781840194686
538.4000537109374,28212.021873786944,26644.6044973771,215.598455968187,341.92763732466045,27202.130590669945,1009.8912831169982
538.5000537109374,27717.416128135108,26677.277089322597,209.93339242983987,330.6115182067559,27217.821999959193,499.5941281759151
538.6000537109375,27755.169338681873,26709.9496812681,204.48806603850997,319.84541858620486,27234.283165892815,520.886172789058
538.7000537109375,27147.193167822854,26742.6222732136,199.25129014492472,309.5944238340011,27251.467987192525,-104.2748193696716
538.8000537109374,27662.976086067338,26775.294865159063,194.21257902006303,299.8263340234875,27269.333778202614,393.642307864724
538.9000537109374,27973.165015094786,26807.96745710456,189.362095954106,290.5114156504116,27287.84096870908,685.3240463857073
539.0000537109374,28118.34315458304,26840.640049050064,184.69060577192178,281.6221793284847,27306.95283415047,811.3903204325688
539.1000537109375,28015.65932215721,26873.312640995566,180.18943134181896,273.13318041412685,27326.635252751512,689.0240694056993
539.2000537109375,27600.128171476324,26905.985232941064,175.85041369944844,265.02083990869147,27346.856486549204,253.27168492712008
539.3000537109374,27545.523461217723,26938.65782488653,171.66587544833152,257.2632833248443,27367.586983659705,177.93647755801794
539.4000537109374,27328.42814045778,26971.33041683203,167.62858713365083,249.84019549523893,27388.79919946092,-60.37105900313691
539.5000537109374,27446.369887656198,27004.00300877753,163.73173631718262,242.732689553195,27410.467434647908,35.90245300828974
539.6000537109375,27250.689298542573,27036.67560072303,159.9688991087282,235.92318853205705,27432.567688363815,-181.8783898212423
539.7000537109375,26655.418305127983,27069.34819266853,156.33401393413797,229.3953182183862,27455.077524821056,-799.6592196930724
539.8000537109374,26877.972994433305,27102.020784613997,152.82135734178738,223.13381005723295,27477.975952013017,-600.0029575797125
539.9000537109374,26845.746526829065,27134.693376559495,149.42552166885065,217.12441304968928,27501.243311278035,-655.4967844489693
540.0000537109374,26417.47011225382,27167.365968504993,146.1413944061766,211.35381370667935,27524.86117661785,-1107.3910643640302
540.1000537109375,26383.930394387873,27200.038560450495,142.96413911595735,205.80956323055966,27548.81226279701,-1164.8818684091384
540.2000537109375,26504.035178528946,27232.711152395997,139.88917777040717,200.48001119062175,27573.080341357025,-1069.045162828079
540.3000537109374,26618.733949232064,27265.38374434146,136.91217439202163,195.35424504098603,27597.650163774466,-978.9162145424016
540.4000537109374,26886.759069378266,27298.056336286958,134.02901988714007,190.42203490177357,27622.507391075873,-735.748321697607
540.5000537109374,26788.31297381769,27330.72892823246,131.2358179746064,185.67378308814253,27647.638529295207,-859.3255554775169
540.6000537109375,26273.124096199317,27363.401520177962,128.52887212019584,181.10047792752167,27673.03087022568,-1399.9067740263636
540.7000537109375,26155.012989483766,27396.07411212346,125.90467339568164,176.69365145487575,27698.67243697402,-1543.6594474902522
540.8000537109374,26930.621662739137,27428.746704068923,123.35988918862982,172.44534061922997,27724.55193387678,-793.930271137644
540.9000537109374,26584.24253952577,27461.419296014425,120.89135269558051,168.34805167314568,27750.658700383152,-1166.4161608573813
541.0000537109374,26152.131084557823,27494.091887959927,118.4960531372547,164.3947274509732,27776.982668548153,-1624.8515839903303
541.1000537109375,26358.65647740707,27526.764479905425,116.17112663967828,160.57871727171283,27803.514323816817,-1444.8578464097482
541.2000537109375,26575.60315091589,27559.437071850927,113.9138477300551,156.89374922926737,27830.24466881025,-1254.6415178943607
541.3000537109374,26058.697522144437,27592.109663796393,111.72162140054395,153.3339046565765,27857.165189853513,-1798.4676677090756
541.4000537109374,26132.79860635758,27624.78225574189,109.59197569706537,149.8935945713188,27884.267826010277,-1751.4692196526958
541.5000537109374,26014.924090606793,27657.45484768739,107.5225547939137,146.56753792982778,27911.54494041113,-1896.620849804338
541.6000537109375,25927.028168549306,27690.12743963289,105.51111251812873,143.3507415325774,27938.989293683597,-2011.9611251342903
541.7000537109375,26501.501455886002,27722.800031578394,103.55550629063846,140.23848143978782,27966.59401930882,-1465.0925634228188
541.8000537109374,26659.609188433446,27755.472623523856,101.65369145383137,137.22628576908622,27994.352600746774,-1334.743412313328
541.9000537109374,27775.00215296049,27788.145215469354,99.80371595767778,134.30991875922317,28022.258850186256,-247.2566972257664
542.0000537109374,26546.41968768513,27820.817807414856,98.00371537879906,131.48536599472493,28050.306888788382,-1503.8872011032508
542.1000537109375,26604.97211303341,27853.49039936036,96.2519082488485,128.74882069595216,28078.49112830516,-1473.5190152717478
542.2000537109375,27420.65113583328,27886.162991305857,94.5465916705059,126.0966709878771,28106.80625396424,-686.1551181309624
542.3000537109374,26920.257951392527,27918.83558325132,92.88613720104307,123.52548806867246,28135.247208521036,-1214.989257128509
542.4000537109374,26390.188512981822,27951.50817519682,91.26898698497438,121.03201520627704,28163.809177388073,-1773.6206644062513
542.5000537109374,26517.586319938506,27984.180767142323,89.6936501187645,118.613157497535,28192.487574758623,-1674.9012548201172
542.6000537109375,27349.00575345448,28016.85335908782,88.15869923180044,116.2659723301552,28221.278030649777,-872.2722771952976
542.7000537109375,26526.91114440549,28049.525951033324,86.66276726909338,113.9876604930369,28250.176378795455,-1723.2652343899645
542.8000537109374,26835.99544567064,28082.198542978786,85.2045444622293,111.77555788514924,28279.178645326163,-1443.183199655523
542.9000537109374,26854.304499552636,28114.871134924288,83.78277547609271,109.62712777740879,28308.28103817779,-1453.976538625153
543.0000537109374,27382.550272980632,28147.543726869786,82.3962567198398,107.53995358590531,28337.479937175533,-954.9296641949004
543.1000537109375,27079.472234393026,28180.216318815288,81.04383381138523,105.51173211823416,28366.771884744907,-1287.2996503518807
543.2000537109375,27261.255921707696,28212.88891076079,79.72439918550276,103.54026725795617,28396.153577204248,-1134.897655496552
543.3000537109374,28116.253269489236,28245.561502706252,78.43688983632055,101.62346405503942,28425.621856597612,-309.36858710837623
543.4000537109374,27873.904330495563,28278.23409465175,77.18028518565303,99.75932319276302,28455.173703030167,-581.2693725346035
543.5000537109374,27732.932678720474,28310.906686597253,75.95360506924611,97.94593580399338,28484.806227470493,-751.8735487500198
543.6000537109375,27812.279420340867,28343.579278542755,74.75590783352054,96.18147861184349,28514.516664988118,-702.2372446472509
543.7000537109375,27942.185747569463,28376.251870488253,73.58628853596628,94.46420937178402,28544.302368396002,-602.1166208265386
543.8000537109374,27580.52319568406,28408.924462433715,72.44387724278597,92.79246259404289,28574.160802270544,-993.6376065864824
543.9000537109374,27901.088936480774,28441.597054379217,71.32783741782812,91.16464552678315,28604.089537323827,-703.0006008430537
544.0000537109374,27760.00881751185,28474.26964632472,70.23736439728185,89.57923438209934,28634.0862451041,-874.0774275922486
544.1000537109375,28155.07184079335,28506.942238270218,69.17168394493596,88.03477078818692,28664.148693003342,-509.0768522099934
544.2000537109375,28121.744009016576,28539.61483021572,68.13005088319882,86.52985845237197,28694.274739551292,-572.530730534716
544.3000537109374,28475.95370476947,28572.287422161182,67.1117477953702,85.06316002080932,28724.462329977363,-248.5086252078945
544.4000537109374,29133.75356188967,28604.960014106684,66.11608379495767,83.63339412172097,28754.70949202336,379.04406986630784
544.5000537109374,29503.398494077013,28637.632606052182,65.14239335812744,82.2393325800564,28785.014331990365,718.3841620866478
544.6000537109375,29576.304370208352,28670.305197997684,64.19003521559743,80.87979779229167,28815.375031005573,760.9293392027794
544.7000537109375,28893.81767462129,28702.977789943187,63.258391300557875,79.55366025096696,28845.789841494712,48.0278331265763
544.8000537109374,29040.714388611053,28735.65038188865,62.34686574940283,78.2598362092842,28876.257083847337,164.45730476371682
544.9000537109374,28848.732775496745,28768.322973834147,61.45488395226243,76.99728547678397,28906.775143263192,-58.04236776644757
545.0000537109374,28800.99556577965,28800.99556577965,60.581891650536626,75.76500933779148,28937.342466767976,-136.34690098832652
